time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.commanded,.measured
2018/07/18/15:58:35.809671,4091,1531943915,808872440,NED,44.7700004578,39.1361045837
2018/07/18/15:58:35.835672,4092,1531943915,835218748,NED,44.7700004578,39.1361045837
2018/07/18/15:58:35.868564,4093,1531943915,868127643,NED,44.7700004578,39.1361045837
2018/07/18/15:58:35.955706,4094,1531943915,955179731,NED,44.7599983215,39.1361045837
2018/07/18/15:58:35.990405,4095,1531943915,988173648,NED,44.7399978638,39.1361045837
2018/07/18/15:58:36.070366,4096,1531943916,70177279,NED,44.7299995422,44.7387504578
2018/07/18/15:58:36.092623,4097,1531943916,88451451,NED,44.7299995422,44.7387504578
2018/07/18/15:58:36.116989,4098,1531943916,114849984,NED,44.719997406,44.7387504578
2018/07/18/15:58:36.191471,4099,1531943916,189477887,NED,44.7000007629,44.7387504578
2018/07/18/15:58:36.209629,4100,1531943916,208304276,NED,44.7000007629,44.7387504578
2018/07/18/15:58:36.289549,4101,1531943916,289083921,NED,44.6800003052,45.90076828
2018/07/18/15:58:36.330823,4102,1531943916,330465877,NED,44.6800003052,45.90076828
2018/07/18/15:58:36.375923,4103,1531943916,375500689,NED,44.6699981689,45.90076828
2018/07/18/15:58:36.440016,4104,1531943916,439499970,NED,44.6699981689,45.90076828
2018/07/18/15:58:36.458961,4105,1531943916,458630581,NED,44.6699981689,45.90076828
2018/07/18/15:58:36.528238,4106,1531943916,526823545,NED,44.6699981689,45.90076828
2018/07/18/15:58:36.563743,4107,1531943916,558899776,NED,44.6699981689,46.6527786255
2018/07/18/15:58:36.599015,4108,1531943916,598509367,NED,44.6800003052,46.6527786255
2018/07/18/15:58:36.651554,4109,1531943916,636877115,NED,44.6800003052,46.6527786255
2018/07/18/15:58:36.686661,4110,1531943916,686148042,NED,44.6800003052,46.6527786255
2018/07/18/15:58:36.752197,4111,1531943916,751698474,NED,44.6800003052,46.6527786255
2018/07/18/15:58:36.815004,4112,1531943916,814776389,NED,44.5799980164,46.6527786255
2018/07/18/15:58:36.844249,4113,1531943916,844026955,NED,44.5799980164,46.6527786255
2018/07/18/15:58:36.876891,4114,1531943916,875863381,NED,43.0799980164,46.6527786255
2018/07/18/15:58:36.931769,4115,1531943916,930897478,NED,43.0900001526,46.6527786255
2018/07/18/15:58:36.966692,4116,1531943916,966433417,NED,41.2299995422,46.6527786255
2018/07/18/15:58:37.006829,4117,1531943917,6172222,NED,41.2399978638,47.4125175476
2018/07/18/15:58:37.076029,4118,1531943917,75803091,NED,39.0599975586,47.4125175476
2018/07/18/15:58:37.153768,4119,1531943917,152272703,NED,39.0599975586,47.4125175476
2018/07/18/15:58:37.188967,4120,1531943917,188541402,NED,36.3499984741,47.4125175476
2018/07/18/15:58:37.223412,4121,1531943917,222622061,NED,36.3499984741,47.4125175476
2018/07/18/15:58:37.280191,4122,1531943917,276490859,NED,33.25,47.4125175476
2018/07/18/15:58:37.321007,4123,1531943917,319797403,NED,33.2399978638,47.4125175476
2018/07/18/15:58:37.389730,4124,1531943917,389226994,NED,29.6599998474,47.4125175476
2018/07/18/15:58:37.439498,4125,1531943917,438218084,NED,29.6599998474,46.1258811951
2018/07/18/15:58:37.465949,4126,1531943917,465551615,NED,29.6499996185,46.1258811951
2018/07/18/15:58:37.486299,4127,1531943917,486031140,NED,25.7699985504,46.1258811951
2018/07/18/15:58:37.555468,4128,1531943917,554784962,NED,25.7600002289,46.1258811951
2018/07/18/15:58:37.614078,4129,1531943917,613391822,NED,21.4699993134,46.1258811951
2018/07/18/15:58:37.686604,4130,1531943917,682775142,NED,16.9599990845,46.1258811951
2018/07/18/15:58:37.704828,4131,1531943917,702706128,NED,16.9599990845,46.1258811951
2018/07/18/15:58:37.736411,4132,1531943917,735241235,NED,16.9499988556,46.1258811951
2018/07/18/15:58:37.824670,4133,1531943917,824155225,NED,12.6899995804,46.1258811951
2018/07/18/15:58:37.851789,4134,1531943917,849157645,NED,12.6899995804,46.1258811951
2018/07/18/15:58:37.895095,4135,1531943917,894402312,NED,8.76999950409,36.5760955811
2018/07/18/15:58:37.920984,4136,1531943917,920641326,NED,8.76999950409,36.5760955811
2018/07/18/15:58:37.967718,4137,1531943917,966613313,NED,8.76999950409,36.5760955811
2018/07/18/15:58:38.023900,4138,1531943918,22829415,NED,5.21999979019,36.5760955811
2018/07/18/15:58:38.046957,4139,1531943918,46400042,NED,5.21999979019,36.5760955811
2018/07/18/15:58:38.085410,4140,1531943918,84976973,NED,1.88999998569,36.5760955811
2018/07/18/15:58:38.144009,4141,1531943918,142911168,NED,1.88999998569,28.3954257965
2018/07/18/15:58:38.213788,4142,1531943918,213134864,NED,-1.04999995232,28.3954257965
2018/07/18/15:58:38.291390,4143,1531943918,289821210,NED,-3.69999980927,28.3954257965
2018/07/18/15:58:38.362293,4144,1531943918,361899286,NED,-3.69999980927,28.3954257965
2018/07/18/15:58:38.380929,4145,1531943918,380504462,NED,-6.00999975204,28.3954257965
2018/07/18/15:58:38.480003,4146,1531943918,478357174,NED,-8.01999950409,16.8528900146
2018/07/18/15:58:38.535397,4147,1531943918,534831193,NED,-8.01999950409,16.8528900146
2018/07/18/15:58:38.567106,4148,1531943918,566635908,NED,-9.53999996185,16.8528900146
2018/07/18/15:58:38.602635,4149,1531943918,601622829,NED,-9.55000019073,16.8528900146
2018/07/18/15:58:38.665855,4150,1531943918,665542529,NED,-9.53999996185,16.8528900146
2018/07/18/15:58:38.719302,4151,1531943918,718949380,NED,-10.75,16.8528900146
2018/07/18/15:58:38.734591,4152,1531943918,734077026,NED,-10.75,16.8528900146
2018/07/18/15:58:38.820982,4153,1531943918,820325222,NED,-11.8199996948,16.8528900146
2018/07/18/15:58:38.845955,4154,1531943918,845527800,NED,-11.8199996948,6.23295593262
2018/07/18/15:58:38.915459,4155,1531943918,915049103,NED,-12.5099992752,6.23295593262
2018/07/18/15:58:38.939772,4156,1531943918,939530985,NED,-12.5099992752,6.23295593262
2018/07/18/15:58:39.037447,4157,1531943919,36990453,NED,-12.9200000763,6.23295593262
2018/07/18/15:58:39.092356,4158,1531943919,91487342,NED,-13.1399993896,6.23295593262
2018/07/18/15:58:39.146684,4159,1531943919,145693130,NED,-13.1399993896,6.23295593262
2018/07/18/15:58:39.198066,4160,1531943919,197532479,NED,-13.2100000381,-1.90230929852
2018/07/18/15:58:39.236778,4161,1531943919,234141239,NED,-13.2100000381,-1.90230929852
2018/07/18/15:58:39.269479,4162,1531943919,269035426,NED,-13.1599998474,-1.90230929852
2018/07/18/15:58:39.365968,4163,1531943919,363185394,NED,-13.1599998474,-1.90230929852
2018/07/18/15:58:39.380841,4164,1531943919,379704065,NED,-13.0599994659,-1.90230929852
2018/07/18/15:58:39.430375,4165,1531943919,429758793,NED,-13.0599994659,-1.90230929852
2018/07/18/15:58:39.475687,4166,1531943919,474944806,NED,-12.8999996185,-1.90230929852
2018/07/18/15:58:39.559099,4167,1531943919,546459112,NED,-12.9099998474,-1.90230929852
2018/07/18/15:58:39.576643,4168,1531943919,575584753,NED,-12.7699995041,-1.90230929852
2018/07/18/15:58:39.612889,4169,1531943919,612111594,NED,-12.7699995041,-1.90230929852
2018/07/18/15:58:39.709093,4170,1531943919,708587489,NED,-12.5799999237,-8.34834003448
2018/07/18/15:58:39.735551,4171,1531943919,733112027,NED,-12.5799999237,-8.34834003448
2018/07/18/15:58:39.772706,4172,1531943919,772360919,NED,-12.3199996948,-8.34834003448
2018/07/18/15:58:39.807311,4173,1531943919,806865413,NED,-12.3299999237,-8.34834003448
2018/07/18/15:58:39.896677,4174,1531943919,895927436,NED,-11.9299993515,-8.34834003448
2018/07/18/15:58:39.917402,4175,1531943919,916862380,NED,-11.9399995804,-8.34834003448
2018/07/18/15:58:39.997660,4176,1531943919,997265360,NED,-11.4699993134,-8.34834003448
2018/07/18/15:58:40.020094,4177,1531943920,19169797,NED,-11.4699993134,-8.34834003448
2018/07/18/15:58:40.071198,4178,1531943920,70687487,NED,-10.8499994278,-8.34834003448
2018/07/18/15:58:40.137117,4179,1531943920,136713309,NED,-10.8499994278,-8.34834003448
2018/07/18/15:58:40.207428,4180,1531943920,206978574,NED,-10.1099996567,-12.2077255249
2018/07/18/15:58:40.297900,4181,1531943920,295321566,NED,-9.57999992371,-12.2077255249
2018/07/18/15:58:40.323116,4182,1531943920,320868717,NED,-9.57999992371,-12.2077255249
2018/07/18/15:58:40.378211,4183,1531943920,377805036,NED,-8.96000003815,-12.2077255249
2018/07/18/15:58:40.454949,4184,1531943920,453891423,NED,-8.96000003815,-12.2077255249
2018/07/18/15:58:40.484672,4185,1531943920,484220219,NED,-8.56999969482,-12.2077255249
2018/07/18/15:58:40.574609,4186,1531943920,573462305,NED,-8.56999969482,-13.7094087601
2018/07/18/15:58:40.585895,4187,1531943920,583857554,NED,-8.23999977112,-13.7094087601
2018/07/18/15:58:40.606207,4188,1531943920,605956038,NED,-8.22999954224,-13.7094087601
2018/07/18/15:58:40.653741,4189,1531943920,652390070,NED,-8.22999954224,-13.7094087601
2018/07/18/15:58:40.750709,4190,1531943920,750152929,NED,-7.96000003815,-13.7094087601
2018/07/18/15:58:40.787311,4191,1531943920,785791908,NED,-7.75999975204,-13.7094087601
2018/07/18/15:58:40.834993,4192,1531943920,834230942,NED,-7.75,-13.7094087601
2018/07/18/15:58:40.916213,4193,1531943920,915452794,NED,-7.40999984741,-10.2563247681
2018/07/18/15:58:40.938983,4194,1531943920,938422756,NED,-7.40999984741,-10.2563247681
2018/07/18/15:58:40.996474,4195,1531943920,996109884,NED,-7.07999992371,-10.2563247681
2018/07/18/15:58:41.068716,4196,1531943921,67044102,NED,-7.07999992371,-10.2563247681
2018/07/18/15:58:41.091770,4197,1531943921,91250564,NED,-6.69999980927,-10.2563247681
2018/07/18/15:58:41.147992,4198,1531943921,147141999,NED,-6.69999980927,-10.2563247681
2018/07/18/15:58:41.201217,4199,1531943921,200643092,NED,-6.30999994278,-10.2563247681
2018/07/18/15:58:41.252411,4200,1531943921,251904465,NED,-6.30999994278,-10.2563247681
2018/07/18/15:58:41.321057,4201,1531943921,318824838,NED,-5.84999990463,-7.69050884247
2018/07/18/15:58:41.345881,4202,1531943921,345397035,NED,-5.84999990463,-7.69050884247
2018/07/18/15:58:41.392814,4203,1531943921,392163287,NED,-5.36999988556,-7.69050884247
2018/07/18/15:58:41.476042,4204,1531943921,473971246,NED,-4.90000009537,-7.69050884247
2018/07/18/15:58:41.510810,4205,1531943921,510133036,NED,-4.90000009537,-7.69050884247
2018/07/18/15:58:41.553048,4206,1531943921,552147595,NED,-4.90999984741,-7.69050884247
2018/07/18/15:58:41.630196,4207,1531943921,629715823,NED,-4.52999973297,-7.69050884247
2018/07/18/15:58:41.648300,4208,1531943921,645570918,NED,-4.52999973297,-7.69050884247
2018/07/18/15:58:41.712710,4209,1531943921,697184607,NED,-4.05999994278,-7.69050884247
2018/07/18/15:58:41.772308,4210,1531943921,771247112,NED,-4.05999994278,-7.69050884247
2018/07/18/15:58:41.797857,4211,1531943921,797465072,NED,-3.67999982834,-7.20009613037
2018/07/18/15:58:41.827572,4212,1531943921,826537977,NED,-3.67999982834,-7.20009613037
2018/07/18/15:58:41.888258,4213,1531943921,888031049,NED,-3.15999984741,-7.20009613037
2018/07/18/15:58:41.948719,4214,1531943921,948209670,NED,-3.15999984741,-7.20009613037
2018/07/18/15:58:41.969915,4215,1531943921,968892298,NED,-2.74000000954,-7.20009613037
2018/07/18/15:58:42.004517,4216,1531943922,4141041,NED,-2.74000000954,-7.20009613037
2018/07/18/15:58:42.061207,4217,1531943922,54485624,NED,-2.74000000954,-7.20009613037
2018/07/18/15:58:42.105753,4218,1531943922,100753835,NED,-2.30999994278,-7.20009613037
2018/07/18/15:58:42.166205,4219,1531943922,164982878,NED,-2.30999994278,-7.20009613037
2018/07/18/15:58:42.200164,4220,1531943922,199712555,NED,-1.81999993324,-6.17515850067
2018/07/18/15:58:42.270228,4221,1531943922,269537347,NED,-1.36000001431,-6.17515850067
2018/07/18/15:58:42.324879,4222,1531943922,324247099,NED,-1.36000001431,-6.17515850067
2018/07/18/15:58:42.346158,4223,1531943922,343513582,NED,-1.36000001431,-6.17515850067
2018/07/18/15:58:42.393085,4224,1531943922,391486286,NED,-1.01999998093,-6.17515850067
2018/07/18/15:58:42.429913,4225,1531943922,429525368,NED,-1.01999998093,-6.17515850067
2018/07/18/15:58:42.482149,4226,1531943922,481751147,NED,-0.639999985695,-6.17515850067
2018/07/18/15:58:42.554992,4227,1531943922,554533859,NED,-0.639999985695,-4.36843252182
2018/07/18/15:58:42.587065,4228,1531943922,586637645,NED,-0.209999993443,-4.36843252182
2018/07/18/15:58:42.628420,4229,1531943922,624889333,NED,-0.209999993443,-4.36843252182
2018/07/18/15:58:42.694586,4230,1531943922,690609752,NED,0.159999996424,-4.36843252182
2018/07/18/15:58:42.782131,4231,1531943922,779376325,NED,0.560000002384,-4.36843252182
2018/07/18/15:58:42.810956,4232,1531943922,807218076,NED,0.560000002384,-4.36843252182
2018/07/18/15:58:42.850947,4233,1531943922,848340197,NED,0.560000002384,-4.36843252182
2018/07/18/15:58:42.889809,4234,1531943922,889266481,NED,0.8599999547,-4.36843252182
2018/07/18/15:58:42.965202,4235,1531943922,963215708,NED,0.8599999547,-4.36843252182
2018/07/18/15:58:42.996434,4236,1531943922,993562520,NED,1.09000003338,-1.86744773388
2018/07/18/15:58:43.054608,4237,1531943923,53825206,NED,1.09000003338,-1.86744773388
2018/07/18/15:58:43.096977,4238,1531943923,95628633,NED,1.32999992371,-1.86744773388
2018/07/18/15:58:43.146950,4239,1531943923,139880033,NED,1.32999992371,-1.86744773388
2018/07/18/15:58:43.194519,4240,1531943923,193058315,NED,1.5,-1.86744773388
2018/07/18/15:58:43.236862,4241,1531943923,236116416,NED,1.5,-1.86744773388
2018/07/18/15:58:43.346020,4242,1531943923,345509267,NED,1.69999992847,-1.86744773388
2018/07/18/15:58:43.408495,4243,1531943923,407975385,NED,1.87999999523,-1.86744773388
2018/07/18/15:58:43.446527,4244,1531943923,445714279,NED,1.87999999523,-1.00399923325
2018/07/18/15:58:43.501067,4245,1531943923,499732391,NED,1.90999996662,-1.00399923325
2018/07/18/15:58:43.534762,4246,1531943923,534262456,NED,1.90999996662,-1.00399923325
2018/07/18/15:58:43.622730,4247,1531943923,622146511,NED,1.9699999094,-1.00399923325
2018/07/18/15:58:43.647559,4248,1531943923,644164229,NED,1.9699999094,-1.00399923325
2018/07/18/15:58:43.669540,4249,1531943923,668676383,NED,1.86000001431,-1.00399923325
2018/07/18/15:58:43.734088,4250,1531943923,733072657,NED,1.86000001431,-1.00399923325
2018/07/18/15:58:43.781908,4251,1531943923,773135910,NED,1.87999999523,-1.00399923325
2018/07/18/15:58:43.838044,4252,1531943923,837490585,NED,1.87999999523,-1.00399923325
2018/07/18/15:58:43.868791,4253,1531943923,868162770,NED,1.57999992371,-1.00399923325
2018/07/18/15:58:43.952763,4254,1531943923,952124755,NED,1.57999992371,1.97630476952
2018/07/18/15:58:43.989291,4255,1531943923,988693838,NED,2.65999984741,1.97630476952
2018/07/18/15:58:44.041113,4256,1531943924,39703599,NED,2.65999984741,1.97630476952
2018/07/18/15:58:44.086201,4257,1531943924,85557159,NED,2.47000002861,1.97630476952
2018/07/18/15:58:44.138639,4258,1531943924,138076280,NED,2.47000002861,1.97630476952
2018/07/18/15:58:44.165286,4259,1531943924,164620061,NED,2.32999992371,1.97630476952
2018/07/18/15:58:44.197406,4260,1531943924,197105571,NED,2.32999992371,1.97630476952
2018/07/18/15:58:44.258055,4261,1531943924,257346562,NED,2.32999992371,1.97630476952
2018/07/18/15:58:44.343863,4262,1531943924,343158129,NED,3.75,1.40285658836
2018/07/18/15:58:44.410213,4263,1531943924,408343931,NED,3.79999995232,1.40285658836
2018/07/18/15:58:44.421687,4264,1531943924,420642200,NED,3.79999995232,1.40285658836
2018/07/18/15:58:44.507424,4265,1531943924,506561254,NED,3.76999998093,1.40285658836
2018/07/18/15:58:44.542878,4266,1531943924,542322089,NED,3.76999998093,1.40285658836
2018/07/18/15:58:44.593946,4267,1531943924,589340661,NED,7.28999996185,1.40285658836
2018/07/18/15:58:44.634188,4268,1531943924,633702589,NED,7.28999996185,1.40285658836
2018/07/18/15:58:44.712275,4269,1531943924,709343864,NED,10.3599996567,1.40285658836
2018/07/18/15:58:44.737165,4270,1531943924,736727508,NED,10.3599996567,1.40285658836
2018/07/18/15:58:44.832092,4271,1531943924,830779403,NED,10.4899997711,3.04343938828
2018/07/18/15:58:44.910278,4272,1531943924,909657380,NED,10.5100002289,3.04343938828
2018/07/18/15:58:44.942406,4273,1531943924,941096053,NED,10.5100002289,3.04343938828
2018/07/18/15:58:45.032690,4274,1531943925,32051501,NED,15.9099998474,3.04343938828
2018/07/18/15:58:45.110368,4275,1531943925,108453313,NED,15.9200000763,3.04343938828
2018/07/18/15:58:45.154265,4276,1531943925,153725056,NED,15.9200000763,3.04343938828
2018/07/18/15:58:45.219855,4277,1531943925,219213672,NED,21.4099998474,3.04343938828
2018/07/18/15:58:45.247776,4278,1531943925,242151092,NED,21.4099998474,3.04343938828
2018/07/18/15:58:45.304613,4279,1531943925,303871300,NED,21.5200004578,9.31160640717
2018/07/18/15:58:45.362346,4280,1531943925,360967526,NED,21.5200004578,9.31160640717
2018/07/18/15:58:45.400061,4281,1531943925,398262425,NED,21.4899997711,9.31160640717
2018/07/18/15:58:45.434767,4282,1531943925,433855775,NED,21.4899997711,9.31160640717
2018/07/18/15:58:45.491633,4283,1531943925,488602553,NED,26.4399986267,9.31160640717
2018/07/18/15:58:45.559824,4284,1531943925,559042028,NED,26.4399986267,9.31160640717
2018/07/18/15:58:45.600049,4285,1531943925,598583880,NED,26.3999996185,9.31160640717
2018/07/18/15:58:45.660178,4286,1531943925,657473590,NED,26.3999996185,9.31160640717
2018/07/18/15:58:45.709041,4287,1531943925,708511192,NED,26.1999988556,9.31160640717
2018/07/18/15:58:45.754126,4288,1531943925,753091230,NED,26.1999988556,17.336435318
2018/07/18/15:58:45.789229,4289,1531943925,788512453,NED,31.9099998474,17.336435318
2018/07/18/15:58:45.892344,4290,1531943925,891331617,NED,31.7199993134,17.336435318
2018/07/18/15:58:45.946331,4291,1531943925,942148389,NED,31.7199993134,17.336435318
2018/07/18/15:58:45.990461,4292,1531943925,989845450,NED,34.1699981689,17.336435318
2018/07/18/15:58:46.040953,4293,1531943926,36254301,NED,34.1599998474,17.336435318
2018/07/18/15:58:46.094783,4294,1531943926,94006424,NED,34.0599975586,17.336435318
2018/07/18/15:58:46.129675,4295,1531943926,129411104,NED,34.0499992371,17.336435318
2018/07/18/15:58:46.217655,4296,1531943926,217117852,NED,38.4899978638,25.4726753235
2018/07/18/15:58:46.249358,4297,1531943926,248005525,NED,38.4899978638,25.4726753235
2018/07/18/15:58:46.291092,4298,1531943926,290378515,NED,38.4099998474,25.4726753235
2018/07/18/15:58:46.380220,4299,1531943926,378825288,NED,38.0999984741,25.4726753235
2018/07/18/15:58:46.414234,4300,1531943926,413667958,NED,38.0900001526,25.4726753235
2018/07/18/15:58:46.465347,4301,1531943926,464781079,NED,38.0900001526,25.4726753235
2018/07/18/15:58:46.488176,4302,1531943926,487491398,NED,38.7000007629,25.4726753235
2018/07/18/15:58:46.533355,4303,1531943926,532761925,NED,38.6899986267,25.4726753235
2018/07/18/15:58:46.604158,4304,1531943926,597588533,NED,38.1800003052,25.4726753235
2018/07/18/15:58:46.652864,4305,1531943926,639550199,NED,38.1800003052,33.1908721924
2018/07/18/15:58:46.667084,4306,1531943926,666236892,NED,41.8199996948,33.1908721924
2018/07/18/15:58:46.736269,4307,1531943926,735548060,NED,41.8199996948,33.1908721924
2018/07/18/15:58:46.767244,4308,1531943926,766545651,NED,41.8199996948,33.1908721924
2018/07/18/15:58:46.822166,4309,1531943926,820708916,NED,41.5099983215,33.1908721924
2018/07/18/15:58:46.928025,4310,1531943926,927242409,NED,41.1499977112,33.1908721924
2018/07/18/15:58:47.019641,4311,1531943927,17520171,NED,43.4799995422,33.1908721924
2018/07/18/15:58:47.082188,4312,1531943927,81145864,NED,43.0999984741,33.1908721924
2018/07/18/15:58:47.113080,4313,1531943927,112519963,NED,43.0999984741,37.8491363525
2018/07/18/15:58:47.168239,4314,1531943927,166603517,NED,42.6199989319,37.8491363525
2018/07/18/15:58:47.239903,4315,1531943927,239476505,NED,42.6199989319,37.8491363525
2018/07/18/15:58:47.262115,4316,1531943927,260882166,NED,42.6199989319,37.8491363525
2018/07/18/15:58:47.310359,4317,1531943927,309468690,NED,43.6599998474,37.8491363525
2018/07/18/15:58:47.392322,4318,1531943927,388505644,NED,44.7099990845,37.8491363525
2018/07/18/15:58:47.482449,4319,1531943927,478316627,NED,44.2799987793,37.8491363525
2018/07/18/15:58:47.533512,4320,1531943927,533025231,NED,44.2900009155,41.67420578
2018/07/18/15:58:47.580357,4321,1531943927,579308740,NED,43.0299987793,41.67420578
2018/07/18/15:58:47.601146,4322,1531943927,598172444,NED,43.0299987793,41.67420578
2018/07/18/15:58:47.637326,4323,1531943927,636798275,NED,43.0400009155,41.67420578
2018/07/18/15:58:47.679938,4324,1531943927,677706289,NED,43.3499984741,41.67420578
2018/07/18/15:58:47.728844,4325,1531943927,728218617,NED,43.3499984741,41.67420578
2018/07/18/15:58:47.775151,4326,1531943927,774683564,NED,42.0099983215,41.67420578
2018/07/18/15:58:47.821116,4327,1531943927,820610341,NED,42.0099983215,41.67420578
2018/07/18/15:58:47.875525,4328,1531943927,875074627,NED,42.8299980164,44.6623001099
2018/07/18/15:58:47.964681,4329,1531943927,963652504,NED,42.8199996948,44.6623001099
2018/07/18/15:58:47.997516,4330,1531943927,995052107,NED,41.6199989319,44.6623001099
2018/07/18/15:58:48.020519,4331,1531943928,20114977,NED,41.6199989319,44.6623001099
2018/07/18/15:58:48.055329,4332,1531943928,53555487,NED,41.6100006104,44.6623001099
2018/07/18/15:58:48.090407,4333,1531943928,89301508,NED,40.0499992371,44.6623001099
2018/07/18/15:58:48.133873,4334,1531943928,133536336,NED,40.0400009155,44.6623001099
2018/07/18/15:58:48.197812,4335,1531943928,196885328,NED,39.6399993896,44.6623001099
2018/07/18/15:58:48.233602,4336,1531943928,233040177,NED,39.6299972534,44.6623001099
2018/07/18/15:58:48.321007,4337,1531943928,319919417,NED,38.0,43.1442909241
2018/07/18/15:58:48.348424,4338,1531943928,345740615,NED,38.0,43.1442909241
2018/07/18/15:58:48.425248,4339,1531943928,424585700,NED,37.719997406,43.1442909241
2018/07/18/15:58:48.478349,4340,1531943928,477658098,NED,35.7099990845,43.1442909241
2018/07/18/15:58:48.522853,4341,1531943928,520821384,NED,35.7000007629,43.1442909241
2018/07/18/15:58:48.535178,4342,1531943928,533694016,NED,35.7000007629,43.1442909241
2018/07/18/15:58:48.616058,4343,1531943928,615288800,NED,33.2799987793,43.1442909241
2018/07/18/15:58:48.633182,4344,1531943928,632988708,NED,33.2700004578,43.1442909241
2018/07/18/15:58:48.723634,4345,1531943928,722558959,NED,31.2899990082,41.0017814636
2018/07/18/15:58:48.742167,4346,1531943928,740599696,NED,31.2899990082,41.0017814636
2018/07/18/15:58:48.794412,4347,1531943928,793587166,NED,28.4300003052,41.0017814636
2018/07/18/15:58:48.829960,4348,1531943928,829506594,NED,28.4300003052,41.0017814636
2018/07/18/15:58:48.922978,4349,1531943928,920866714,NED,25.8199996948,41.0017814636
2018/07/18/15:58:48.955777,4350,1531943928,955122895,NED,25.8199996948,41.0017814636
2018/07/18/15:58:49.020291,4351,1531943929,12594990,NED,22.4599990845,41.0017814636
2018/07/18/15:58:49.041389,4352,1531943929,39850510,NED,22.4599990845,41.0017814636
2018/07/18/15:58:49.083453,4353,1531943929,82749896,NED,19.0599994659,36.7835769653
2018/07/18/15:58:49.136631,4354,1531943929,134808961,NED,19.0699996948,36.7835769653
2018/07/18/15:58:49.180468,4355,1531943929,179564135,NED,15.779999733,36.7835769653
2018/07/18/15:58:49.246829,4356,1531943929,246506915,NED,15.779999733,36.7835769653
2018/07/18/15:58:49.262164,4357,1531943929,261370181,NED,15.779999733,36.7835769653
2018/07/18/15:58:49.326414,4358,1531943929,325596862,NED,12.3499994278,36.7835769653
2018/07/18/15:58:49.348799,4359,1531943929,346862684,NED,12.3599996567,36.7835769653
2018/07/18/15:58:49.387107,4360,1531943929,386229148,NED,9.30000019073,31.1232223511
2018/07/18/15:58:49.429427,4361,1531943929,428698874,NED,9.30000019073,31.1232223511
2018/07/18/15:58:49.492543,4362,1531943929,488182341,NED,6.2999997139,31.1232223511
2018/07/18/15:58:49.583606,4363,1531943929,582091267,NED,3.44999980927,31.1232223511
2018/07/18/15:58:49.605687,4364,1531943929,603217475,NED,3.44999980927,31.1232223511
2018/07/18/15:58:49.653543,4365,1531943929,652860918,NED,3.44999980927,31.1232223511
2018/07/18/15:58:49.690413,4366,1531943929,689494866,NED,0.77999997139,31.1232223511
2018/07/18/15:58:49.730654,4367,1531943929,728591444,NED,0.77999997139,31.1232223511
2018/07/18/15:58:49.794893,4368,1531943929,794023392,NED,-1.74000000954,31.1232223511
2018/07/18/15:58:49.839843,4369,1531943929,839416991,NED,-1.74000000954,21.1301002502
2018/07/18/15:58:49.962249,4370,1531943929,961276534,NED,-4.15000009537,21.1301002502
2018/07/18/15:58:50.007084,4371,1531943930,2650016,NED,-6.23000001907,21.1301002502
2018/07/18/15:58:50.041930,4372,1531943930,41508869,NED,-6.23000001907,21.1301002502
2018/07/18/15:58:50.063236,4373,1531943930,59006956,NED,-6.23000001907,21.1301002502
2018/07/18/15:58:50.136140,4374,1531943930,135628226,NED,-8.10999965668,21.1301002502
2018/07/18/15:58:50.166531,4375,1531943930,166040384,NED,-9.53999996185,21.1301002502
2018/07/18/15:58:50.253266,4376,1531943930,252690028,NED,-9.53999996185,11.2686395645
2018/07/18/15:58:50.274934,4377,1531943930,274262408,NED,-10.6700000763,11.2686395645
2018/07/18/15:58:50.318516,4378,1531943930,317295041,NED,-10.6700000763,11.2686395645
2018/07/18/15:58:50.379714,4379,1531943930,378905206,NED,-11.5799999237,11.2686395645
2018/07/18/15:58:50.477798,4380,1531943930,475067229,NED,-12.2599992752,11.2686395645
2018/07/18/15:58:50.534394,4381,1531943930,531817989,NED,-12.2599992752,4.80517530441
2018/07/18/15:58:50.600000,4382,1531943930,599160989,NED,-12.7699995041,4.80517530441
2018/07/18/15:58:50.636860,4383,1531943930,636375316,NED,-12.7699995041,4.80517530441
2018/07/18/15:58:50.671548,4384,1531943930,671130308,NED,-13.1399993896,4.80517530441
2018/07/18/15:58:50.740930,4385,1531943930,739745871,NED,-13.1399993896,4.80517530441
2018/07/18/15:58:50.756497,4386,1531943930,755156844,NED,-13.1399993896,4.80517530441
2018/07/18/15:58:50.816201,4387,1531943930,815603085,NED,-13.3999996185,4.80517530441
2018/07/18/15:58:50.849921,4388,1531943930,849336456,NED,-13.3999996185,4.80517530441
2018/07/18/15:58:50.884068,4389,1531943930,883687837,NED,-13.5399999619,-0.651502788067
2018/07/18/15:58:50.936963,4390,1531943930,936070963,NED,-13.5399999619,-0.651502788067
2018/07/18/15:58:50.963773,4391,1531943930,962208895,NED,-13.5599994659,-0.651502788067
2018/07/18/15:58:51.012887,4392,1531943931,11967089,NED,-13.5599994659,-0.651502788067
2018/07/18/15:58:51.091709,4393,1531943931,91092781,NED,-13.4699993134,-0.651502788067
2018/07/18/15:58:51.157542,4394,1531943931,157136148,NED,-13.4699993134,-0.651502788067
2018/07/18/15:58:51.192047,4395,1531943931,191474281,NED,-13.279999733,-0.651502788067
2018/07/18/15:58:51.241629,4396,1531943931,238121724,NED,-13.2899999619,-6.41341304779
