%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1531943915958623918,4094,1531943915955167987,NED,-11.2399997711,-293.396179199,-0.466451376677,324
1531943915990473719,4095,1531943915988163472,NED,-11.1599998474,-297.248260498,1.0060249567,325
1531943916073623386,4096,1531943916070168383,NED,-11.1599998474,-297.248260498,1.0060249567,325
1531943916092737453,4097,1531943916088443483,NED,-11.0900001526,-315.713867188,0.983236432076,326
1531943916117021672,4098,1531943916114841728,NED,-11.0900001526,-315.713867188,0.983236432076,326
1531943916193415252,4099,1531943916189466591,NED,-11.0399999619,-332.561889648,2.385597229,327
1531943916209962915,4100,1531943916208293717,NED,-11.0399999619,-332.561889648,2.385597229,327
1531943916289855529,4101,1531943916289071793,NED,-11.0100002289,-344.667236328,3.09143972397,327
1531943916332126851,4102,1531943916330455285,NED,-11.0100002289,-344.667236328,3.09143972397,327
1531943916376023628,4103,1531943916375491601,NED,-11.0,-372.242370605,4.33914136887,328
1531943916440072636,4104,1531943916439489154,NED,-11.0,-372.242370605,4.33914136887,328
1531943916459273742,4105,1531943916458621429,NED,-11.0,-372.242370605,4.33914136887,328
1531943916528353256,4106,1531943916526809529,NED,-11.0100002289,-377.911193848,5.49277210236,328
1531943916563886059,4107,1531943916558890624,NED,-11.0100002289,-377.911193848,5.49277210236,328
1531943916599545292,4108,1531943916598499351,NED,-11.029999733,-382.264892578,6.16327095032,328
1531943916652039640,4109,1531943916636865435,NED,-11.029999733,-382.264892578,6.16327095032,328
1531943916687233598,4110,1531943916686137002,NED,-11.0599994659,-372.747039795,7.15556955338,328
1531943916752292068,4111,1531943916751689642,NED,-11.0599994659,-372.747039795,7.15556955338,328
1531943916815199201,4112,1531943916814768677,NED,-11.0900001526,-363.213165283,8.03043746948,328
1531943916845817272,4113,1531943916844017419,NED,-11.0900001526,-363.213165283,8.03043746948,328
1531943916876918986,4114,1531943916875853525,NED,-11.1199998856,-355.566589355,8.87574672699,328
1531943916932286359,4115,1531943916930888198,NED,-11.1199998856,-355.566589355,8.87574672699,328
1531943916968562738,4116,1531943916966425673,NED,-11.1499996185,-353.940979004,9.63653087616,328
1531943917006939734,4117,1531943917006163742,NED,-11.1499996185,-353.940979004,9.63653087616,328
1531943917076232559,4118,1531943917075794676,NED,-11.1799993515,-355.928405762,10.2958726883,328
1531943917155032866,4119,1531943917152262815,NED,-11.1799993515,-355.928405762,10.2958726883,328
1531943917189528560,4120,1531943917188531002,NED,-11.2100000381,-354.068756104,10.8622303009,328
1531943917223625538,4121,1531943917222610861,NED,-11.2100000381,-354.068756104,10.8622303009,328
1531943917282055503,4122,1531943917276480939,NED,-11.2599992752,-350.521484375,11.3102483749,328
1531943917321202923,4123,1531943917319784475,NED,-11.2599992752,-350.521484375,11.3102483749,328
1531943917389901579,4124,1531943917388960181,NED,-11.3099994659,-346.751586914,11.6568260193,327
1531943917440688810,4125,1531943917438205221,NED,-11.3099994659,-346.751586914,11.6568260193,327
1531943917466384054,4126,1531943917465543999,NED,-11.3099994659,-346.751586914,11.6568260193,327
1531943917486525694,4127,1531943917486020996,NED,-11.3599996567,-350.894165039,11.8681612015,327
1531943917555518554,4128,1531943917554775170,NED,-11.3599996567,-350.894165039,11.8681612015,327
1531943917614937181,4129,1531943917613380878,NED,-11.4399995804,-354.43572998,11.9865055084,326
1531943917688344554,4130,1531943917682764230,NED,-11.5500001907,-351.668731689,11.994969368,326
1531943917704992087,4131,1531943917702698064,NED,-11.5500001907,-351.668731689,11.994969368,326
1531943917738020949,4132,1531943917735230931,NED,-11.5500001907,-351.668731689,11.994969368,326
1531943917825084303,4133,1531943917824145817,NED,-11.6700000763,-334.931762695,11.9104375839,325
1531943917852631368,4134,1531943917849148525,NED,-11.6700000763,-334.931762695,11.9104375839,325
1531943917899458802,4135,1531943917894391656,NED,-11.8099994659,-311.560638428,11.7413749695,324
1531943917921941760,4136,1531943917920630062,NED,-11.8099994659,-311.560638428,11.7413749695,324
1531943917967821780,4137,1531943917966604737,NED,-11.9499998093,-284.476074219,11.5131454468,323
1531943918024429109,4138,1531943918022816647,NED,-11.9499998093,-284.476074219,11.5131454468,323
1531943918047512510,4139,1531943918046390058,NED,-11.9499998093,-284.476074219,11.5131454468,323
1531943918085676229,4140,1531943918084966989,NED,-12.1099996567,-258.300964355,11.2341928482,322
1531943918144207826,4141,1531943918142900288,NED,-12.1099996567,-258.300964355,11.2341928482,322
1531943918213987623,4142,1531943918213123696,NED,-12.2599992752,-233.067138672,10.9045286179,321
1531943918293608977,4143,1531943918289812314,NED,-12.4299993515,-211.562728882,10.5410442352,320
1531943918362328305,4144,1531943918361891766,NED,-12.4299993515,-211.562728882,10.5410442352,320
1531943918382176317,4145,1531943918380495599,NED,-12.6099996567,-188.41418457,10.16065979,320
1531943918480185986,4146,1531943918478346870,NED,-12.8299999237,-172.599212646,9.74645614624,319
1531943918535889518,4147,1531943918534822169,NED,-12.8299999237,-172.599212646,9.74645614624,319
1531943918568661647,4148,1531943918566627524,NED,-13.0699996948,-162.357513428,9.31534671783,318
1531943918602902368,4149,1531943918601611821,NED,-13.0699996948,-162.357513428,9.31534671783,318
1531943918666065627,4150,1531943918665534337,NED,-13.0699996948,-162.357513428,9.31534671783,318
1531943918721752070,4151,1531943918718940356,NED,-13.3299999237,-157.164764404,8.87579059601,317
1531943918734716699,4152,1531943918734068770,NED,-13.3299999237,-157.164764404,8.87579059601,317
1531943918825624845,4153,1531943918820315558,NED,-13.6300001144,-140.188217163,8.42777442932,316
1531943918848639415,4154,1531943918845519128,NED,-13.6300001144,-140.188217163,8.42777442932,316
1531943918915905382,4155,1531943918915039631,NED,-13.9499998093,-110.54019928,7.9882183075,315
1531943918941978223,4156,1531943918939521705,NED,-13.9499998093,-110.54019928,7.9882183075,315
1531943919043316113,4157,1531943919036979797,NED,-14.2699995041,-77.2954940796,7.55710792542,314
1531943919093182524,4158,1531943919091474734,NED,-14.5899991989,-41.34349823,7.12599992752,313
1531943919146961596,4159,1531943919145678634,NED,-14.5899991989,-41.34349823,7.12599992752,313
1531943919198193304,4160,1531943919197523839,NED,-14.8800001144,-5.53531646729,6.72870206833,312
1531943919237368117,4161,1531943919234128695,NED,-14.8800001144,-5.53531646729,6.72870206833,312
1531943919269708122,4162,1531943919269026114,NED,-15.1700000763,26.9951820374,6.33140468597,312
1531943919366021460,4163,1531943919363176306,NED,-15.4499998093,45.5088615417,5.94256401062,311
1531943919380876597,4164,1531943919379694177,NED,-15.4499998093,45.5088615417,5.94256401062,311
1531943919430565537,4165,1531943919429748170,NED,-15.4499998093,45.5088615417,5.94256401062,311
1531943919476109113,4166,1531943919474935654,NED,-15.7199993134,70.0304031372,5.57062578201,310
1531943919559262783,4167,1531943919546445673,NED,-15.7199993134,70.0304031372,5.57062578201,310
1531943919576767396,4168,1531943919575577041,NED,-15.9699993134,92.7886047363,5.19868946075,309
1531943919612939233,4169,1531943919612101610,NED,-15.9699993134,92.7886047363,5.19868946075,309
1531943919709253626,4170,1531943919708578785,NED,-16.2099990845,110.816001892,4.85211038589,309
1531943919735695743,4171,1531943919733101499,NED,-16.2099990845,110.816001892,4.85211038589,309
1531943919774724701,4172,1531943919772352471,NED,-16.4300003052,142.844970703,4.51398420334,308
1531943919807599709,4173,1531943919806855941,NED,-16.4300003052,142.844970703,4.51398420334,308
1531943919902832610,4174,1531943919895914220,NED,-16.6199989319,163.308425903,4.19276714325,307
1531943919917760162,4175,1531943919916852204,NED,-16.6199989319,163.308425903,4.19276714325,307
1531943920000349358,4176,1531943919997254000,NED,-16.7899990082,177.677444458,3.89690637589,307
1531943920020276058,4177,1531943920019159685,NED,-16.7899990082,177.677444458,3.89690637589,307
1531943920071688884,4178,1531943920070677695,NED,-16.9400005341,186.968704224,3.60104799271,306
1531943920137469621,4179,1531943920136703613,NED,-16.9400005341,186.968704224,3.60104799271,306
1531943920207652039,4180,1531943920206967534,NED,-17.0799999237,190.708740234,3.33899974823,305
1531943920298064065,4181,1531943920295309310,NED,-17.1800003052,205.958938599,3.08540511131,305
1531943920323293267,4182,1531943920320856557,NED,-17.1800003052,205.958938599,3.08540511131,305
1531943920378375110,4183,1531943920377797068,NED,-17.2600002289,215.565673828,2.84871816635,304
1531943920455137522,4184,1531943920453877439,NED,-17.2600002289,215.565673828,2.84871816635,304
1531943920484772021,4185,1531943920484211291,NED,-17.2999992371,224.154373169,2.6289358139,304
1531943920574676052,4186,1531943920573452609,NED,-17.2999992371,224.154373169,2.6289358139,304
1531943920586449398,4187,1531943920583781843,NED,-17.2899990082,237.781143188,2.42606067657,303
1531943920606624031,4188,1531943920605946470,NED,-17.2899990082,237.781143188,2.42606067657,303
1531943920653813350,4189,1531943920652379606,NED,-17.2899990082,237.781143188,2.42606067657,303
1531943920751493266,4190,1531943920750140993,NED,-17.2399997711,257.891845703,2.22318458557,303
1531943920789558171,4191,1531943920785782596,NED,-17.1499996185,257.706939697,2.02030825615,302
1531943920835225075,4192,1531943920834216798,NED,-17.1499996185,257.706939697,2.02030825615,302
1531943920916316081,4193,1531943920915440986,NED,-17.0399990082,236.291793823,1.84279322624,302
1531943920939115997,4194,1531943920938412965,NED,-17.0399990082,236.291793823,1.84279322624,302
1531943920997152209,4195,1531943920996101852,NED,-16.9099998474,218.286605835,1.65682327747,301
1531943921074594678,4196,1531943921067031847,NED,-16.9099998474,218.286605835,1.65682327747,301
1531943921092477495,4197,1531943921091241092,NED,-16.7600002289,192.438323975,1.4877601862,301
1531943921148596320,4198,1531943921147128655,NED,-16.7600002289,192.438323975,1.4877601862,301
1531943921201377900,4199,1531943921200632628,NED,-16.6000003815,176.343719482,1.31869649887,301
1531943921257784178,4200,1531943921251894161,NED,-16.6000003815,176.343719482,1.31869649887,301
1531943921321221389,4201,1531943921318814118,NED,-16.4300003052,147.457504272,1.17499315739,300
1531943921346046436,4202,1531943921345387339,NED,-16.4300003052,147.457504272,1.17499315739,300
1531943921394706940,4203,1531943921392152951,NED,-16.2799987793,127.088256836,1.03128898144,300
1531943921476104439,4204,1531943921473959278,NED,-16.1299991608,113.115982056,0.904491186142,300
1531943921511684507,4205,1531943921510122700,NED,-16.1299991608,113.115982056,0.904491186142,300
1531943921553469725,4206,1531943921552136171,NED,-15.9899997711,91.1687850952,0.786147177219,299
1531943921630438023,4207,1531943921629704527,NED,-15.9899997711,91.1687850952,0.786147177219,299
1531943921648529126,4208,1531943921645560422,NED,-15.9899997711,91.1687850952,0.786147177219,299
1531943921712455644,4209,1531943921697173503,NED,-15.8499994278,79.460144043,0.684708893299,299
1531943921772494234,4210,1531943921771234056,NED,-15.8499994278,79.460144043,0.684708893299,299
1531943921797901739,4211,1531943921797456464,NED,-15.7199993134,68.8190460205,0.58327049017,299
1531943921829050559,4212,1531943921826526810,NED,-15.7199993134,68.8190460205,0.58327049017,299
1531943921888634114,4213,1531943921888022409,NED,-15.5899991989,60.7852935791,0.490285545588,299
1531943921948910015,4214,1531943921948198535,NED,-15.5899991989,60.7852935791,0.490285545588,299
1531943921970219835,4215,1531943921968881194,NED,-15.4499998093,62.4490737915,0.414206773043,298
1531943922004960809,4216,1531943922004131217,NED,-15.4499998093,62.4490737915,0.414206773043,298
1531943922061276720,4217,1531943922054472440,NED,-15.4499998093,62.4490737915,0.414206773043,298
1531943922105935348,4218,1531943922100743947,NED,-15.3199996948,65.5259094238,0.346581369638,298
1531943922166408943,4219,1531943922164970206,NED,-15.1899995804,53.090763092,0.287408947945,298
1531943922200450404,4220,1531943922199703979,NED,-15.1899995804,53.090763092,0.287408947945,298
1531943922270295771,4221,1531943922269524963,NED,-15.0599994659,40.7203674316,0.228236705065,298
1531943922325512238,4222,1531943922324235611,NED,-15.0599994659,40.7203674316,0.228236705065,298
1531943922346296784,4223,1531943922343504494,NED,-15.0599994659,40.7203674316,0.228236705065,298
1531943922394823882,4224,1531943922391476910,NED,-14.9399995804,36.7432594299,0.185970634222,298
1531943922431552547,4225,1531943922429516504,NED,-14.9399995804,36.7432594299,0.185970634222,298
1531943922482298021,4226,1531943922481741323,NED,-14.8299999237,32.0561408997,0.152157798409,297
1531943922555657783,4227,1531943922554522307,NED,-14.8299999237,32.0561408997,0.152157798409,297
1531943922591443321,4228,1531943922586628653,NED,-14.7299995422,15.1969909668,0.126798227429,297
1531943922628446703,4229,1531943922624878037,NED,-14.7299995422,15.1969909668,0.126798227429,297
1531943922694956041,4230,1531943922690599480,NED,-14.6399993896,7.55805969238,0.101438589394,297
1531943922782202151,4231,1531943922779361413,NED,-14.5699996948,0.656986236572,0.0845322236419,297
1531943922811313968,4232,1531943922807207548,NED,-14.5699996948,0.656986236572,0.0845322236419,297
1531943922851061256,4233,1531943922848328101,NED,-14.5699996948,0.656986236572,0.0845322236419,297
1531943922889875946,4234,1531943922889256977,NED,-14.5099992752,0.263118743896,0.0760790035129,297
1531943922965378117,4235,1531943922963203708,NED,-14.5099992752,0.263118743896,0.0760790035129,297
1531943922996545913,4236,1531943922993554681,NED,-14.4600000381,6.73379898071,0.0676258057356,297
1531943923054693613,4237,1531943923053813494,NED,-14.4600000381,6.73379898071,0.0676258057356,297
1531943923097781058,4238,1531943923095619609,NED,-14.4299993515,7.20262527466,0.0591725856066,297
1531943923147130996,4239,1531943923139869602,NED,-14.4299993515,7.20262527466,0.0591725856066,297
1531943923194656474,4240,1531943923193048107,NED,-14.4200000763,4.42132949829,0.0591725856066,297
1531943923237560785,4241,1531943923236105152,NED,-14.4200000763,4.42132949829,0.0591725856066,297
1531943923346755493,4242,1531943923345497107,NED,-14.4099998474,5.89437484741,0.0591726265848,297
1531943923408671570,4243,1531943923407964825,NED,-14.4099998474,13.4064674377,0.0591726265848,297
1531943923446805819,4244,1531943923445702503,NED,-14.4099998474,13.4064674377,0.0591726265848,297
1531943923501227063,4245,1531943923499724008,NED,-14.4099998474,17.0199394226,0.0591726265848,297
1531943923534886033,4246,1531943923534252536,NED,-14.4099998474,17.0199394226,0.0591726265848,297
1531943923623100293,4247,1531943923622135119,NED,-14.4200000763,8.63590240479,0.0581272467971,297
1531943923647695679,4248,1531943923644154277,NED,-14.4200000763,8.63590240479,0.0581272467971,297
1531943923670455692,4249,1531943923668663872,NED,-14.4499998093,1.71098709106,0.0582125261426,297
1531943923734263397,4250,1531943923733060721,NED,-14.4499998093,1.71098709106,0.0582125261426,297
1531943923782055655,4251,1531943923773125607,NED,-14.4799995422,-5.32894134521,-0.0250753089786,297
1531943923838204401,4252,1531943923837478425,NED,-14.4799995422,-5.32894134521,-0.0250753089786,297
1531943923869401701,4253,1531943923868152530,NED,-14.5199995041,-15.8012390137,-0.0268813688308,297
1531943923957696344,4254,1531943923952111124,NED,-14.5199995041,-15.8012390137,-0.0268813688308,297
1531943923989441958,4255,1531943923988684878,NED,-14.5599994659,-11.0092163086,-0.622615873814,298
1531943924041252446,4256,1531943924039691791,NED,-14.5599994659,-11.0092163086,-0.622615873814,298
1531943924089211328,4257,1531943924085544647,NED,-14.6099996567,-9.13772583008,-0.596118271351,298
1531943924138779088,4258,1531943924138062872,NED,-14.6099996567,-9.13772583008,-0.596118271351,298
1531943924165571123,4259,1531943924164609789,NED,-14.6700000763,-11.6735458374,-0.569920301437,298
1531943924197525791,4260,1531943924197097412,NED,-14.6700000763,-11.6735458374,-0.569920301437,298
1531943924258107642,4261,1531943924257333410,NED,-14.6700000763,-11.6735458374,-0.569920301437,298
1531943924344864159,4262,1531943924343147185,NED,-14.7299995422,-14.7075653076,-1.12318146229,298
1531943924410462245,4263,1531943924408335387,NED,-14.7899999619,-19.1133499146,-1.05864083767,298
1531943924421809612,4264,1531943924420633624,NED,-14.7899999619,-19.1133499146,-1.05864083767,298
1531943924507557179,4265,1531943924506550726,NED,-14.8599996567,-25.3273010254,-1.0019671917,298
1531943924543303231,4266,1531943924542311401,NED,-14.8599996567,-25.3273010254,-1.0019671917,298
1531943924594382463,4267,1531943924589329781,NED,-14.9299993515,-33.9637756348,-2.17003703117,298
1531943924634865616,4268,1531943924633692157,NED,-14.9299993515,-33.9637756348,-2.17003703117,298
1531943924712399959,4269,1531943924709331576,NED,-15.0,-39.2101287842,-3.20166182518,298
1531943924737338926,4270,1531943924736717620,NED,-15.0,-39.2101287842,-3.20166182518,298
1531943924832149373,4271,1531943924830766155,NED,-15.0699996948,-34.2010498047,-2.94300079346,299
1531943924910872599,4272,1531943924909645636,NED,-15.1399993896,-27.0156860352,-2.69268465042,299
1531943924942638821,4273,1531943924941085397,NED,-15.1399993896,-27.0156860352,-2.69268465042,299
1531943925032867045,4274,1531943925032040846,NED,-15.2100000381,-40.9170150757,-4.49471378326,299
1531943925110485324,4275,1531943925108442337,NED,-15.2899999619,-48.1134414673,-4.1057600975,299
1531943925154401881,4276,1531943925153715136,NED,-15.2899999619,-48.1134414673,-4.1057600975,299
1531943925220020896,4277,1531943925219202184,NED,-15.3800001144,-26.5254974365,-6.08956956863,299
1531943925248179060,4278,1531943925242139093,NED,-15.3800001144,-26.5254974365,-6.08956956863,299
1531943925304992984,4279,1531943925303860997,NED,-15.4699993134,-5.87692260742,-5.50959539413,299
1531943925362565941,4280,1531943925360956230,NED,-15.4699993134,-5.87692260742,-5.50959539413,299
1531943925404356600,4281,1531943925398253241,NED,-15.5499992371,2.42586135864,-4.95721244812,300
1531943925434797589,4282,1531943925433845023,NED,-15.5499992371,2.42586135864,-4.95721244812,300
1531943925491849303,4283,1531943925488589017,NED,-15.6099996567,8.4511756897,-6.69914340973,300
1531943925560071617,4284,1531943925559029644,NED,-15.6099996567,8.4511756897,-6.69914340973,300
1531943925600118680,4285,1531943925598573960,NED,-15.6700000763,22.3478317261,-6.00908517838,300
1531943925660541174,4286,1531943925657459766,NED,-15.6700000763,22.3478317261,-6.00908517838,300
1531943925711910676,4287,1531943925708500664,NED,-15.7100000381,31.2520980835,-5.32165718079,300
1531943925754626318,4288,1531943925753079070,NED,-15.7100000381,31.2520980835,-5.32165718079,300
1531943925789977206,4289,1531943925788501318,NED,-15.7399997711,35.6711387634,-7.68352174759,300
1531943925892667602,4290,1531943925891318305,NED,-15.7599992752,30.3975105286,-6.83387565613,300
1531943925946658005,4291,1531943925942137925,NED,-15.7599992752,30.3975105286,-6.83387565613,300
1531943925990707104,4292,1531943925989835082,NED,-15.75,30.4521560669,-7.59087562561,300
1531943926041032938,4293,1531943926036244957,NED,-15.75,30.4521560669,-7.59087562561,300
1531943926094885422,4294,1531943926093994456,NED,-15.7399997711,34.0766906738,-6.67580366135,300
1531943926129885435,4295,1531943926129401760,NED,-15.7399997711,34.0766906738,-6.67580366135,300
1531943926221692460,4296,1531943926217108157,NED,-15.6999998093,40.4643058777,-9.05582618713,300
1531943926249465221,4297,1531943926247995477,NED,-15.6999998093,40.4643058777,-9.05582618713,300
1531943926291660261,4298,1531943926290366835,NED,-15.6300001144,31.2537193298,-7.96508693695,300
1531943926380422359,4299,1531943926378731113,NED,-15.5399999619,13.4974479675,-6.93811607361,300
1531943926414707755,4300,1531943926413658198,NED,-15.5399999619,13.4974479675,-6.93811607361,300
1531943926465634926,4301,1531943926464770839,NED,-15.5399999619,13.4974479675,-6.93811607361,300
1531943926488334333,4302,1531943926487480614,NED,-15.4499998093,-7.71141052246,-6.7060751915,300
1531943926535128204,4303,1531943926532751173,NED,-15.4499998093,-7.71141052246,-6.7060751915,300
1531943926604480332,4304,1531943926597577781,NED,-15.3299999237,-23.8262176514,-5.69683218002,300
1531943926652986409,4305,1531943926639539352,NED,-15.3299999237,-23.8262176514,-5.69683218002,300
1531943926667527214,4306,1531943926666101950,NED,-15.1999998093,-40.2843475342,-7.86348581314,300
1531943926736389459,4307,1531943926735538780,NED,-15.1999998093,-40.2843475342,-7.86348581314,300
1531943926767565928,4308,1531943926766535027,NED,-15.0599994659,-54.1200637817,-6.72592639923,300
1531943926822635968,4309,1531943926820699412,NED,-15.0599994659,-54.1200637817,-6.72592639923,300
1531943926928965431,4310,1531943926927228361,NED,-14.8999996185,-60.7515335083,-5.62982082367,300
1531943927021891900,4311,1531943927017510251,NED,-14.7100000381,-65.9507751465,-6.95059347153,299
1531943927085645752,4312,1531943927081133448,NED,-14.5,-70.2713012695,-5.76506757736,299
1531943927113633551,4313,1531943927112509115,NED,-14.5,-70.2713012695,-5.76506757736,299
1531943927168366731,4314,1531943927166593246,NED,-14.2699995041,-80.3907394409,-4.64065551758,299
1531943927240742219,4315,1531943927239466169,NED,-14.2699995041,-80.3907394409,-4.64065551758,299
1531943927262150184,4316,1531943927260872022,NED,-14.2699995041,-80.3907394409,-4.64065551758,299
1531943927310802596,4317,1531943927309455666,NED,-14.0199995041,-99.9273300171,-5.09042406082,298
1531943927392552641,4318,1531943927388493516,NED,-13.7599992752,-103.404998779,-6.47312068939,298
1531943927482611750,4319,1531943927478305812,NED,-13.4899997711,-130.863769531,-5.25942230225,297
1531943927535277975,4320,1531943927533015823,NED,-13.4899997711,-130.863769531,-5.25942230225,297
1531943927583854580,4321,1531943927579298116,NED,-13.2299995422,-148.189544678,-4.10779476166,297
1531943927601392826,4322,1531943927598163388,NED,-13.2299995422,-148.189544678,-4.10779476166,297
1531943927637448348,4323,1531943927636789731,NED,-13.2299995422,-148.189544678,-4.10779476166,297
1531943927681725190,4324,1531943927677696337,NED,-12.9699993134,-157.588577271,-4.59814977646,296
1531943927729484588,4325,1531943927728207865,NED,-12.9699993134,-157.588577271,-4.59814977646,296
1531943927775592931,4326,1531943927774671244,NED,-12.7100000381,-148.292541504,-3.50349760056,295
1531943927825007030,4327,1531943927820598117,NED,-12.7100000381,-148.292541504,-3.50349760056,295
1531943927879726674,4328,1531943927875064004,NED,-12.4600000381,-134.986877441,-4.60532617569,295
1531943927964740844,4329,1531943927963637976,NED,-12.4600000381,-134.986877441,-4.60532617569,295
1531943927997741262,4330,1531943927995039275,NED,-12.1999998093,-121.482276917,-3.53302979469,294
1531943928022851076,4331,1531943928020104353,NED,-12.1999998093,-121.482276917,-3.53302979469,294
1531943928055508778,4332,1531943928053545151,NED,-11.9499998093,-122.528648376,-2.52508687973,293
1531943928090643734,4333,1531943928089291364,NED,-11.9499998093,-122.528648376,-2.52508687973,293
1531943928136489232,4334,1531943928133527312,NED,-11.9499998093,-122.528648376,-2.52508687973,293
1531943928198230594,4335,1531943928196873873,NED,-11.6899995804,-128.190231323,-2.70685553551,292
1531943928234180453,4336,1531943928233029042,NED,-11.6899995804,-128.190231323,-2.70685553551,292
1531943928321073165,4337,1531943928319907961,NED,-11.4299993515,-110.676574707,-1.8015191555,291
1531943928348450443,4338,1531943928345733895,NED,-11.4299993515,-110.676574707,-1.8015191555,291
1531943928425636377,4339,1531943928424573828,NED,-11.1599998474,-107.140731812,-2.21235156059,290
1531943928484050670,4340,1531943928477644370,NED,-10.9200000763,-134.066955566,-1.39744448662,289
1531943928523322926,4341,1531943928520809769,NED,-10.9200000763,-134.066955566,-1.39744448662,289
1531943928535694827,4342,1531943928533682816,NED,-10.9200000763,-134.066955566,-1.39744448662,289
1531943928616108695,4343,1531943928615278240,NED,-10.6799993515,-155.877502441,-0.641556143761,287
1531943928633705372,4344,1531943928632980420,NED,-10.6799993515,-155.877502441,-0.641556143761,287
1531943928727768120,4345,1531943928722547375,NED,-10.4600000381,-164.780044556,-0.469277560711,286
1531943928742337277,4346,1531943928740591440,NED,-10.4600000381,-164.780044556,-0.469277560711,286
1531943928794753458,4347,1531943928793577215,NED,-10.25,-163.408660889,0.129179954529,285
1531943928830466872,4348,1531943928829497314,NED,-10.25,-163.408660889,0.129179954529,285
1531943928929546334,4349,1531943928920850938,NED,-10.0599994659,-158.716766357,0.317028671503,283
1531943928955900871,4350,1531943928955113071,NED,-10.0599994659,-158.716766357,0.317028671503,283
1531943929020382556,4351,1531943929012583918,NED,-9.88999938965,-144.217300415,0.748794615269,282
1531943929041471037,4352,1531943929039840526,NED,-9.88999938965,-144.217300415,0.748794615269,282
1531943929083519744,4353,1531943929082739336,NED,-9.73999977112,-128.129577637,1.0686609745,281
1531943929136738348,4354,1531943929134800481,NED,-9.73999977112,-128.129577637,1.0686609745,281
1531943929180662139,4355,1531943929179519048,NED,-9.60999965668,-108.524894714,1.33582615852,279
1531943929247088188,4356,1531943929246496931,NED,-9.60999965668,-108.524894714,1.33582615852,279
1531943929262307451,4357,1531943929261360485,NED,-9.60999965668,-108.524894714,1.33582615852,279
1531943929326719314,4358,1531943929325584670,NED,-9.51000022888,-102.002334595,1.5139362812,278
1531943929349219172,4359,1531943929346854365,NED,-9.51000022888,-102.002334595,1.5139362812,278
1531943929387144658,4360,1531943929386219356,NED,-9.40999984741,-74.2561340332,1.63638699055,276
1531943929429470226,4361,1531943929428689690,NED,-9.40999984741,-74.2561340332,1.63638699055,276
1531943929493272431,4362,1531943929488169157,NED,-9.31999969482,-56.0382843018,1.70317828655,275
1531943929583869616,4363,1531943929582077699,NED,-9.25,-42.6572799683,1.71431016922,273
1531943929605957158,4364,1531943929603207395,NED,-9.25,-42.6572799683,1.71431016922,273
1531943929653791628,4365,1531943929652850806,NED,-9.25,-42.6572799683,1.71431016922,273
1531943929690479880,4366,1531943929689482866,NED,-9.1799993515,-26.4587402344,1.68091452122,272
1531943929731212665,4367,1531943929728579381,NED,-9.1799993515,-26.4587402344,1.68091452122,272
1531943929795233011,4368,1531943929794012992,NED,-9.13000011444,-10.5302810669,1.60299134254,270
1531943929839913018,4369,1531943929839408768,NED,-9.13000011444,-10.5302810669,1.60299134254,270
1531943929962514665,4370,1531943929961262774,NED,-9.07999992371,3.22399139404,1.4805406332,269
1531943930007304591,4371,1531943930002639296,NED,-9.05999946594,13.7163162231,1.33582615852,267
1531943930042057183,4372,1531943930041500613,NED,-9.05999946594,13.7163162231,1.33582615852,267
1531943930063475421,4373,1531943930058996844,NED,-9.05999946594,31.9149017334,1.14658415318,266
1531943930138305158,4374,1531943930135619042,NED,-9.05999946594,31.9149017334,1.14658415318,266
1531943930169037281,4375,1531943930166031297,NED,-9.06999969482,53.1994819641,0.946210205555,264
1531943930253318630,4376,1531943930252679212,NED,-9.06999969482,53.1994819641,0.946210205555,264
1531943930275427068,4377,1531943930274252104,NED,-9.09000015259,75.7622680664,0.734704375267,263
1531943930318732658,4378,1531943930317281825,NED,-9.09000015259,75.7622680664,0.734704375267,263
1531943930384275485,4379,1531943930378894614,NED,-9.11999988556,87.5516891479,0.512066662312,261
1531943930478776310,4380,1531943930475054365,NED,-9.15999984741,123.399925232,0.278297126293,260
1531943930534549704,4381,1531943930531808069,NED,-9.15999984741,123.399925232,0.278297126293,260
1531943930602960885,4382,1531943930599147293,NED,-9.18999958038,149.061676025,0.0556594207883,258
1531943930636940718,4383,1531943930636366708,NED,-9.18999958038,149.061676025,0.0556594207883,258
1531943930671956636,4384,1531943930671117413,NED,-9.22000026703,179.72088623,-0.178110152483,257
1531943930741040417,4385,1531943930739735215,NED,-9.22000026703,179.72088623,-0.178110152483,257
1531943930756968793,4386,1531943930755148652,NED,-9.22000026703,179.72088623,-0.178110152483,257
1531943930818223825,4387,1531943930815592013,NED,-9.23999977112,207.813735962,-0.400747835636,256
1531943930850004961,4388,1531943930849328296,NED,-9.23999977112,207.813735962,-0.400747835636,256
1531943930884345238,4389,1531943930883678429,NED,-9.26000022888,233.376602173,-0.623385548592,254
1531943930941633464,4390,1531943930936056467,NED,-9.26000022888,233.376602173,-0.623385548592,254
1531943930964033452,4391,1531943930962198847,NED,-9.27999973297,252.888397217,-0.823759436607,253
1531943931013561184,4392,1531943931011955185,NED,-9.27999973297,252.888397217,-0.823759436607,253
1531943931091959684,4393,1531943931091081773,NED,-9.27999973297,266.719543457,-1.01300144196,252
1531943931158020426,4394,1531943931157124436,NED,-9.27999973297,266.719543457,-1.01300144196,252
