%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1531943905917254021,3821,1531943905906960693,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4676799774,0.425669312477,1.5593906641,-16.0,-15.6035919189
1531943905954675629,3822,1531943905950582394,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4476127625,0.42122733593,1.5076212883,-16.0,-15.6035919189
1531943905993102667,3823,1531943905992266516,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4255981445,0.406176567078,1.39855206013,-16.0,-15.5250892639
1531943906011111879,3824,1531943906010779723,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4204845428,0.404144465923,1.37961828709,-16.0,-15.5250892639
1531943906073422914,3825,1531943906073158757,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3991241455,0.391642361879,1.25045049191,-16.0,-15.3911266327
1531943906144476286,3826,1531943906143743046,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3891963959,0.364703953266,1.16369199753,-16.0,-15.3911266327
1531943906185171684,3827,1531943906182409922,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3816413879,0.341627120972,1.08933472633,-16.0,-15.2550411224
1531943906222476495,3828,1531943906220850464,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3754043579,0.312946051359,1.01741588116,-16.0,-15.2550411224
1531943906290489324,3829,1531943906289366648,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3598194122,0.268258035183,0.907123148441,-16.0,-15.1103563309
1531943906340224943,3830,1531943906339880115,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3634109497,0.194417476654,0.799333512783,-16.0,-15.1103563309
1531943906400541568,3831,1531943906397755870,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3560085297,0.123837344348,0.736937582493,-16.0,-14.9854784012
1531943906424227934,3832,1531943906423565637,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3598098755,0.0992764532566,0.688167273998,-16.0,-14.9854784012
1531943906495871572,3833,1531943906490126322,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3600482941,0.015312358737,0.587527513504,-16.0,-14.8809843063
1531943906538089737,3834,1531943906537326193,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3635158539,-0.0224716067314,0.521346688271,-16.0,-14.8809843063
1531943906605307726,3835,1531943906603781311,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.380897522,-0.083752758801,0.425403118134,-16.0,-14.7984895706
1531943906621280993,3836,1531943906620765478,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3847999573,-0.100607469678,0.425678104162,-16.0,-14.7984895706
1531943906684099702,3837,1531943906683736826,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.3946018219,-0.135829329491,0.327258974314,-16.0,-14.7367172241
1531943906737842670,3838,1531943906737589361,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4128875732,-0.174534887075,0.273205429316,-16.0,-14.7367172241
1531943906790850798,3839,1531943906787770384,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4365692139,-0.21315972507,0.1750010252,-16.0,-14.8329734802
1531943906840744080,3840,1531943906838891492,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.44348526,-0.225915119052,0.0968568921089,-16.0,-14.8329734802
1531943906897754436,3841,1531943906895468797,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4663963318,-0.276662409306,-0.0112602263689,-16.0,-14.9077119827
1531943906955936556,3842,1531943906949353908,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4742069244,-0.295226335526,-0.0931916758418,-16.0,-14.9077119827
1531943906980818654,3843,1531943906979037361,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.4914779663,-0.320822536945,-0.102781057358,-16.0,-14.9577236176
1531943906998383423,3844,1531943906995173922,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5096893311,-0.337847828865,-0.0855727866292,-16.0,-14.9577236176
1531943907042879772,3845,1531943907040648276,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5243396759,-0.35547465086,-0.0802882686257,-16.0,-14.9577236176
1531943907101438817,3846,1531943907100785256,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5518417358,-0.380591660738,-0.104901388288,-16.0,-15.168264389
1531943907147960136,3847,1531943907145450371,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5609664917,-0.386731058359,-0.133268967271,-16.0,-15.168264389
1531943907203182705,3848,1531943907202827284,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5949630737,-0.401642143726,-0.121850222349,-16.0,-15.3845291138
1531943907263704832,3849,1531943907262988264,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6261940002,-0.406038701534,-0.0940597876906,-16.0,-15.3845291138
1531943907321293359,3850,1531943907315910697,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6525192261,-0.402360379696,-0.0655783861876,-16.0,-15.8277654648
1531943907370539928,3851,1531943907370080125,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6727390289,-0.406454592943,-0.0660499557853,-16.0,-16.0251045227
1531943907415242355,3852,1531943907413473062,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6984195709,-0.407124102116,0.00106917938683,-16.0,-16.0251045227
1531943907446471648,3853,1531943907445552138,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7050571442,-0.402465462685,-0.00164913281332,-16.0,-16.0251045227
1531943907520033186,3854,1531943907519481640,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.732843399,-0.38448086381,0.0520325116813,-16.0,-16.1961727142
1531943907594029727,3855,1531943907592216435,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7682819366,-0.369043678045,0.073363609612,-16.0,-16.3930664062
1531943907645317203,3856,1531943907642792334,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7831058502,-0.357447564602,0.0494570843875,-16.0,-16.3930664062
1531943907675302509,3857,1531943907674573877,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.779882431,-0.346501737833,0.0331910587847,-16.0,-16.3930664062
1531943907699927362,3858,1531943907698976332,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7885246277,-0.333381772041,0.0292597301304,-16.0,-16.6026573181
1531943907772458447,3859,1531943907770941503,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8062477112,-0.314512819052,0.0519572421908,-16.0,-16.6026573181
1531943907811852067,3860,1531943907808701989,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8068847656,-0.291756719351,0.0760695561767,-16.0,-16.5804290771
1531943907882128553,3861,1531943907880688024,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8150348663,-0.269004166126,0.118613749743,-16.0,-16.6686630249
1531943907952306159,3862,1531943907952036818,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8212890625,-0.256426513195,0.113973706961,-16.0,-16.6686630249
1531943908015625728,3863,1531943908014259951,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8176555634,-0.227778553963,0.122604094446,-16.0,-16.6925582886
1531943908042425982,3864,1531943908040499282,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8156852722,-0.232040897012,0.100183159113,-16.0,-16.6925582886
1531943908092945562,3865,1531943908092474623,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8140144348,-0.226500511169,0.137569457293,-16.0,-16.6117687225
1531943908159058637,3866,1531943908156830629,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8170108795,-0.226910829544,0.24668520689,-16.0,-16.6117687225
1531943908216056771,3867,1531943908214845232,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8141746521,-0.228256881237,0.337123125792,-16.0,-16.5900497437
1531943908242934080,3868,1531943908241780876,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8169765472,-0.232631742954,0.346096038818,-16.0,-16.5900497437
1531943908296944374,3869,1531943908295912386,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8100795746,-0.229541137815,0.430714070797,-16.0,-16.6346549988
1531943908317392281,3870,1531943908316733376,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8061027527,-0.223134219646,0.469078779221,-16.0,-16.6346549988
1531943908395006031,3871,1531943908394440725,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7945957184,-0.215520635247,0.558128297329,-16.0,-16.5533752441
1531943908449707614,3872,1531943908449337762,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7801265717,-0.204117000103,0.61472094059,-16.0,-16.5533752441
1531943908518101273,3873,1531943908516438763,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7634124756,-0.191192343831,0.643507838249,-16.0,-16.4997730255
1531943908595761391,3874,1531943908594016514,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7234382629,-0.214281216264,0.5182056427,-16.0,-16.3984127045
1531943908631987430,3875,1531943908630699252,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.7097320557,-0.218468859792,0.377997219563,-16.0,-16.3984127045
1531943908722175253,3876,1531943908719683600,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6696109772,-0.219115883112,0.174561157823,-16.0,-16.0386734009
1531943908769945615,3877,1531943908766929743,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6579723358,-0.20981785655,0.0993051454425,-16.0,-15.8611001968
1531943908800072136,3878,1531943908799143730,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6349048615,-0.194511324167,0.046472594142,-16.0,-15.8611001968
1531943908863153596,3879,1531943908861943497,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6142234802,-0.177887424827,-0.0701944679022,-16.0,-15.8611001968
1531943908923928649,3880,1531943908923407951,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5962963104,-0.164609909058,-0.183797240257,-16.0,-15.6191082001
1531943908983870976,3881,1531943908981633368,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5788860321,-0.150301262736,-0.289341926575,-16.0,-15.3231964111
1531943909014598707,3882,1531943909012770375,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5670852661,-0.137899592519,-0.360340327024,-16.0,-15.3231964111
1531943909038215411,3883,1531943909037480667,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5646114349,-0.129307195544,-0.383151531219,-16.0,-15.3231964111
1531943909168927340,3884,1531943909168320403,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5447025299,-0.0661681368947,-0.527157008648,-16.0,-15.0153007507
1531943909239750317,3885,1531943909238893879,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5426063538,-0.00645698234439,-0.63501483202,-16.0,-15.0153007507
1531943909308539813,3886,1531943909305654052,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5478878021,0.046221986413,-0.736335754395,-16.0,-14.8475017548
1531943909399852616,3887,1531943909399084784,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5718364716,0.089371368289,-0.755250275135,-16.0,-14.7797708511
1531943909445699288,3888,1531943909442054015,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.5888900757,0.105530835688,-0.747482478619,-16.0,-14.7797708511
1531943909499253044,3889,1531943909498693466,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6119003296,0.117187470198,-0.803916454315,-16.0,-14.8266162872
1531943909553973860,3890,1531943909553670919,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6290473938,0.123506210744,-0.847490727901,-16.0,-14.8266162872
1531943909610764893,3891,1531943909610385217,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6647090912,0.11305783689,-0.898851573467,-16.0,-14.7342672348
1531943909663913309,3892,1531943909663491138,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.6973819733,0.0949074923992,-0.871104240417,-16.0,-14.7342672348
1531943909739404588,3893,1531943909734668191,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.759727478,0.038733176887,-0.752512693405,-16.0,-14.6944971085
1531943909826617404,3894,1531943909826026914,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8037147522,0.000434063025746,-0.653759837151,-16.0,-15.1934232712
1531943909844767256,3895,1531943909844443355,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.8262653351,-0.0172587558627,-0.641481161118,-16.0,-15.1934232712
1531943909947244418,3896,1531943909943020656,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.890209198,-0.0320164263248,-0.6519921422,-16.0,-15.4111328125
1531943910012672478,3897,1531943910012170947,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.9242687225,-0.0257229562849,-0.683293700218,-16.0,-15.3048257828
1531943910065181286,3898,1531943910064626380,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.9485454559,-0.0204487256706,-0.665760397911,-16.0,-15.3048257828
1531943910107552380,3899,1531943910105918894,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,17.9770336151,-0.00599534017966,-0.657083392143,-16.0,-15.4362449646
1531943910171409865,3900,1531943910169947865,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.0025215149,0.0298604238778,-0.66733700037,-16.0,-15.4362449646
1531943910241075704,3901,1531943910239187212,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.0508766174,0.0764525830746,-0.729852259159,-16.0,-15.5903158188
1531943910292941095,3902,1531943910289999655,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.0780410767,0.123144306242,-0.733591794968,-16.0,-15.6866750717
1531943910337620420,3903,1531943910333545296,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.104839325,0.14618614316,-0.7407143116,-16.0,-15.6866750717
1531943910410331889,3904,1531943910408127241,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.148103714,0.178965806961,-0.780198156834,-16.0,-15.7421836853
1531943910449911685,3905,1531943910449130190,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.1508140564,0.193515643477,-0.77525562048,-16.0,-15.7421836853
1531943910515500320,3906,1531943910514917606,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.1970500946,0.206776291132,-0.763285815716,-16.0,-15.8477916718
1531943910549715374,3907,1531943910548950678,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.2012481689,0.206451192498,-0.781674563885,-16.0,-15.8477916718
1531943910606552967,3908,1531943910606004205,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.242099762,0.207257464528,-0.728225886822,-16.0,-15.9656095505
1531943910639824224,3909,1531943910638135730,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.2617225647,0.201973706484,-0.72028875351,-16.0,-15.9656095505
1531943910708492921,3910,1531943910708055614,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.2933483124,0.187315404415,-0.72652888298,-16.0,-15.9378232956
1531943910742120653,3911,1531943910741665298,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.2946739197,0.189781218767,-0.723317801952,-16.0,-15.9378232956
1531943910845118931,3912,1531943910843727874,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.3438091278,0.16017884016,-0.676957607269,-16.0,-15.9001893997
1531943910895818863,3913,1531943910895217302,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.3508033752,0.137397751212,-0.68100965023,-16.0,-15.9212551117
1531943910971569372,3914,1531943910970874819,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.3732261658,0.0998940318823,-0.71737486124,-16.0,-15.9212551117
1531943911025131705,3915,1531943911024150852,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.3753242493,0.066213734448,-0.759295284748,-16.0,-15.8885564804
1531943911054009761,3916,1531943911052372179,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.3894004822,0.0513189546764,-0.762024223804,-16.0,-15.8885564804
1531943911094831784,3917,1531943911092857342,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.3891582489,0.0175927765667,-0.795644164085,-16.0,-15.8807401657
1531943911129028247,3918,1531943911127614854,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.396692276,-0.00949034001679,-0.797551512718,-16.0,-15.8807401657
1531943911194569715,3919,1531943911193775260,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.4173812866,-0.0527856461704,-0.78245639801,-16.0,-15.9472131729
1531943911245362511,3920,1531943911243141862,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.4224624634,-0.0757203027606,-0.787224113941,-16.0,-15.9472131729
1531943911279298240,3921,1531943911278990083,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.4268951416,-0.0960402712226,-0.768398344517,-16.0,-16.0058727264
1531943911373246601,3922,1531943911369782447,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,18.4494552612,-0.137070819736,-0.667763352394,-16.0,-16.0058727264
1531943911396589613,3923,1531943911396226705,,5,65528,40.5914654,-79.89959,380.350006104,16.0,-0.0028619999066,1.95978537254e-15,18.4492053986,-0.145094379783,-0.646280884743,-16.0,-16.1492004395
1531943911414194191,3924,1531943911413689397,,5,65528,40.5914654,-79.89959,380.350006104,16.0,-0.0028619999066,1.95978537254e-15,18.4597301483,-0.165836438537,-0.574877440929,-16.0,-16.1492004395
1531943911506159566,3925,1531943911505048634,,5,65528,40.5914654,-79.89959,380.350006104,16.0,-0.0028619999066,1.95978537254e-15,18.4699954987,-0.19283054769,-0.549825489521,-16.0,-16.2557907104
1531943911517575987,3926,1531943911517086584,,5,65528,40.5914654,-79.89959,380.350006104,16.0,-0.0028619999066,1.95978537254e-15,18.4810619354,-0.210696965456,-0.530788004398,-16.0,-16.2557907104
1531943911581707454,3927,1531943911580483819,,5,65528,40.5914654,-79.89959,380.350006104,16.0,-0.0028619999066,1.95978537254e-15,18.4860706329,-0.235578298569,-0.397003263235,-16.0,-16.4013385773
1531943911638617079,3928,1531943911635534745,,5,65528,40.5914654,-79.89959,380.350006104,15.9998149872,-0.0769469961524,1.96883551061e-15,18.5072917938,-0.290819555521,-0.263578265905,-16.0,-16.4013385773
1531943911698086261,3929,1531943911694261631,,5,65528,40.5914654,-79.89959,380.350006104,15.9998149872,-0.0769469961524,1.96883551061e-15,18.5124835968,-0.324903875589,-0.181383550167,-16.0,-16.6466808319
1531943911737027921,3930,1531943911736639285,,5,65528,40.5914654,-79.89959,380.350006104,15.9998149872,-0.0769469961524,1.96883551061e-15,18.509935379,-0.375799059868,-0.0116466525942,-16.0,-16.6466808319
1531943911773183082,3931,1531943911772834318,,5,65528,40.5914654,-79.89959,380.350006104,15.9998149872,-0.0769469961524,1.96883551061e-15,18.5187149048,-0.42731821537,0.123750507832,-16.0,-16.8229866028
1531943911862740259,3932,1531943911858214100,,5,65528,40.5914654,-79.89959,380.350006104,15.9998149872,-0.0769469961524,1.96883551061e-15,18.5257949829,-0.558500468731,0.407916158438,-16.0,-16.8229866028
1531943911927162411,3933,1531943911921606599,,5,65528,40.5914654,-79.89959,380.350006104,15.9960899353,-0.353707998991,2.00227276934e-15,18.5270233154,-0.673002541065,0.581904470921,-16.0,-16.9975814819
1531943911997261046,3934,1531943911996703644,,5,65528,40.5914654,-79.89959,380.350006104,15.9960899353,-0.353707998991,2.00227276934e-15,18.5155639648,-0.802610099316,0.702757954597,-16.0,-17.0542602539
1531943912019972353,3935,1531943912018846989,,5,65528,40.5914654,-79.89959,380.350006104,15.9960899353,-0.353707998991,2.00227276934e-15,18.5057888031,-0.823049545288,0.702573239803,-16.0,-17.0542602539
1531943912100711770,3936,1531943912100286079,,5,65528,40.5914654,-79.89959,380.350006104,15.9960899353,-0.353707998991,2.00227276934e-15,18.492603302,-0.883079409599,0.654514968395,-16.0,-16.8229179382
1531943912129441124,3937,1531943912128109426,,5,65528,40.5914654,-79.89959,380.350006104,15.9960899353,-0.353707998991,2.00227276934e-15,18.4649715424,-0.938005506992,0.6021027565,-16.0,-16.8229179382
1531943912221107207,3938,1531943912220483790,,5,65528,40.5914654,-79.89959,380.350006104,15.9528474808,-1.22746396065,2.10398135208e-15,18.4225215912,-0.985182642937,0.618443548679,-16.0,-16.5088043213
1531943912311552759,3939,1531943912299190941,,5,65528,40.5914654,-79.89959,380.350006104,15.9528474808,-1.22746396065,2.10398135208e-15,18.3752441406,-1.00813496113,0.587596178055,-16.0,-16.3490905762
1531943912344904464,3940,1531943912340566430,,5,65528,40.5914654,-79.89959,380.350006104,15.9528474808,-1.22746396065,2.10398135208e-15,18.3596839905,-1.00517630577,0.573593139648,-16.0,-16.3490905762
1531943912408512321,3941,1531943912407671978,,5,65528,40.5914654,-79.89959,380.350006104,15.8844509125,-1.91943395138,2.18034706267e-15,18.3196086884,-0.987738132477,0.529532253742,-16.0,-16.1253414154
1531943912431586696,3942,1531943912430264151,,5,65528,40.5914654,-79.89959,380.350006104,15.8844509125,-1.91943395138,2.18034706267e-15,18.2946052551,-0.962585389614,0.559713184834,-16.0,-16.1253414154
1531943912477073886,3943,1531943912475546382,,5,65528,40.5914654,-79.89959,380.350006104,15.8844509125,-1.91943395138,2.18034706267e-15,18.2679748535,-0.938509225845,0.567115008831,-16.0,-16.0994739532
1531943912525721681,3944,1531943912525364469,,5,65528,40.5914654,-79.89959,380.350006104,15.8844509125,-1.91943395138,2.18034706267e-15,18.2411079407,-0.915844380856,0.489262521267,-16.0,-16.0994739532
1531943912583327331,3945,1531943912581448248,,5,65528,40.5914654,-79.89959,380.350006104,15.8844509125,-1.91943395138,2.18034706267e-15,18.2078723907,-0.879746675491,0.335615485907,-16.0,-15.9384260178
1531943912621536935,3946,1531943912619927128,,5,65528,40.5914654,-79.89959,380.350006104,15.665312767,-3.25545287132,2.31712551385e-15,18.1843681335,-0.861921370029,0.246855795383,-16.0,-15.9384260178
1531943912665657323,3947,1531943912665106129,,5,65528,40.5914654,-79.89959,380.350006104,15.665312767,-3.25545287132,2.31712551385e-15,18.1581249237,-0.838580787182,0.196439921856,-16.0,-15.8964347839
1531943912728960640,3948,1531943912728313767,,5,65528,40.5914654,-79.89959,380.350006104,15.665312767,-3.25545287132,2.31712551385e-15,18.1413516998,-0.840261161327,0.17954467237,-16.0,-15.8964347839
1531943912756023420,3949,1531943912755471970,,5,65528,40.5914654,-79.89959,380.350006104,15.665312767,-3.25545287132,2.31712551385e-15,18.142118454,-0.849547684193,0.17986984551,-16.0,-15.8964347839
1531943912807386642,3950,1531943912806620154,,5,65528,40.5914654,-79.89959,380.350006104,15.665312767,-3.25545287132,2.31712551385e-15,18.1200656891,-0.878584623337,0.172553539276,-16.0,-15.9738016129
1531943912835622049,3951,1531943912833652759,,5,65528,40.5914654,-79.89959,380.350006104,15.665312767,-3.25545287132,2.31712551385e-15,18.1103076935,-0.882172226906,0.169802978635,-16.0,-15.9738016129
1531943912921624738,3952,1531943912918137639,,5,65528,40.5914654,-79.89959,380.350006104,15.4141235352,-4.29008197784,2.4130692195e-15,18.1004257202,-0.947737514973,-0.0643481984735,-16.0,-15.720161438
1531943913015985960,3953,1531943913015301615,,5,65528,40.5914654,-79.89959,380.350006104,15.4141235352,-4.29008197784,2.4130692195e-15,18.076177597,-1.00030708313,-0.273728251457,-16.0,-15.3258924484
1531943913084572613,3954,1531943913083885964,,5,65528,40.5914654,-79.89959,380.350006104,15.4141235352,-4.29008197784,2.4130692195e-15,18.072725296,-1.02338683605,-0.266368329525,-16.0,-15.2014493942
1531943913145034841,3955,1531943913139840017,,5,65528,40.5914654,-79.89959,380.350006104,14.8748455048,-5.89397668839,2.54344718996e-15,18.0788593292,-1.05296838284,-0.290408730507,-16.0,-15.2014493942
