%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1531943934259220323,3543,1531943934258716904,base_link,97266.8151855,0.0
1531943934357747925,3544,1531943934357206075,base_link,97266.8640137,0.0
1531943934468919011,3545,1531943934468257577,base_link,97266.6931152,0.0
1531943934592851465,3546,1531943934592412910,base_link,97267.8649902,0.0
1531943934642078339,3547,1531943934641486665,base_link,97267.8649902,0.0
1531943934789174390,3548,1531943934787802564,base_link,97267.7490234,0.0
1531943934847491280,3549,1531943934847009077,base_link,97267.7490234,0.0
1531943934976775710,3550,1531943934976454337,base_link,97267.8894043,0.0
1531943935052284963,3551,1531943935050599669,base_link,97267.8894043,0.0
1531943935161034635,3552,1531943935151819084,base_link,97266.3085938,0.0
1531943935272183834,3553,1531943935271657023,base_link,97268.8964844,0.0
1531943935349729162,3554,1531943935349422125,base_link,97268.8964844,0.0
1531943935471775558,3555,1531943935471201900,base_link,97268.6401367,0.0
1531943935546784721,3556,1531943935546478068,base_link,97268.6401367,0.0
1531943935672808035,3557,1531943935670744345,base_link,97268.3959961,0.0
1531943935781504364,3558,1531943935781170991,base_link,97267.199707,0.0
1531943935844268535,3559,1531943935843644126,base_link,97267.199707,0.0
1531943935948975946,3560,1531943935948570414,base_link,97269.6166992,0.0
1531943936090814455,3561,1531943936085743948,base_link,97267.9992676,0.0
1531943936188134968,3562,1531943936187912666,base_link,97268.3288574,0.0
1531943936249526227,3563,1531943936248920217,base_link,97268.3288574,0.0
1531943936353864714,3564,1531943936353263985,base_link,97271.7468262,0.0
1531943936440637722,3565,1531943936440175871,base_link,97273.2788086,0.0
1531943936574383101,3566,1531943936573939009,base_link,97275.567627,0.0
1531943936635438555,3567,1531943936635144542,base_link,97275.567627,0.0
1531943936770673678,3568,1531943936770028917,base_link,97276.4770508,0.0
1531943936881217124,3569,1531943936870608884,base_link,97280.6213379,0.0
1531943936953710954,3570,1531943936953306799,base_link,97281.9763184,0.0
1531943937038041301,3571,1531943937037691288,base_link,97281.9763184,0.0
1531943937149430339,3572,1531943937148826793,base_link,97285.6201172,0.0
1531943937284275132,3573,1531943937283833184,base_link,97288.3728027,0.0
1531943937354741592,3574,1531943937354298108,base_link,97288.3728027,0.0
1531943937470959700,3575,1531943937470189372,base_link,97291.7480469,0.0
1531943937555180832,3576,1531943937554681413,base_link,97298.3520508,0.0
1531943937671013760,3577,1531943937670572900,base_link,97298.5351562,0.0
1531943937758006766,3578,1531943937757170679,base_link,97298.5351562,0.0
1531943937869487676,3579,1531943937868970017,base_link,97301.8798828,0.0
1531943937971736619,3580,1531943937971117297,base_link,97306.8054199,0.0
1531943938051944577,3581,1531943938051074218,base_link,97306.8054199,0.0
1531943938147846323,3582,1531943938147307801,base_link,97307.9223633,0.0
1531943938265709247,3583,1531943938265184005,base_link,97310.2233887,0.0
1531943938349110069,3584,1531943938348739161,base_link,97312.7563477,0.0
1531943938497397986,3585,1531943938496964646,base_link,97316.394043,0.0
1531943938602605682,3586,1531943938602076472,base_link,97320.3125,0.0
1531943938666791185,3587,1531943938666320662,base_link,97321.1669922,0.0
1531943938739442583,3588,1531943938739061883,base_link,97321.1669922,0.0
1531943938851287299,3589,1531943938850913831,base_link,97323.9440918,0.0
1531943938964465792,3590,1531943938964077732,base_link,97326.2695312,0.0
1531943939076170669,3591,1531943939075915824,base_link,97329.1687012,0.0
1531943939155185521,3592,1531943939154456889,base_link,97329.1687012,0.0
1531943939276139614,3593,1531943939275754690,base_link,97334.4360352,0.0
1531943939399929294,3594,1531943939392562299,base_link,97336.7004395,0.0
1531943939459675420,3595,1531943939458830341,base_link,97336.7004395,0.0
1531943939597036957,3596,1531943939596582081,base_link,97338.8549805,0.0
1531943939684265739,3597,1531943939683912623,base_link,97342.6757812,0.0
1531943939756377784,3598,1531943939756044667,base_link,97342.6757812,0.0
1531943939872096315,3599,1531943939871487202,base_link,97343.0969238,0.0
1531943939949507472,3600,1531943939948786712,base_link,97343.0969238,0.0
1531943940051452005,3601,1531943940050831275,base_link,97340.6982422,0.0
1531943940175189942,3602,1531943940174770042,base_link,97349.2858887,0.0
1531943940262316485,3603,1531943940257086780,base_link,97349.2858887,0.0
1531943940389035991,3604,1531943940388590524,base_link,97354.0893555,0.0
1531943940445872100,3605,1531943940445501864,base_link,97354.0893555,0.0
1531943940552332618,3606,1531943940549496999,base_link,97355.6640625,0.0
1531943940679719060,3607,1531943940678391458,base_link,97361.2304688,0.0
1531943940759926636,3608,1531943940758724121,base_link,97361.2304688,0.0
1531943940874174240,3609,1531943940873884643,base_link,97363.3972168,0.0
1531943941026117514,3610,1531943941025396498,base_link,97366.2841797,0.0
1531943941064860469,3611,1531943941064170396,base_link,97366.2841797,0.0
1531943941153161754,3612,1531943941152914492,base_link,97366.1437988,0.0
1531943941272022239,3613,1531943941271500196,base_link,97373.8952637,0.0
1531943941386076406,3614,1531943941385599003,base_link,97378.5583496,0.0
1531943941439813892,3615,1531943941439165323,base_link,97378.5583496,0.0
1531943941601200268,3616,1531943941596312128,base_link,97388.482666,0.0
1531943941647630407,3617,1531943941645427838,base_link,97388.482666,0.0
1531943941763119343,3618,1531943941761707006,base_link,97384.1003418,0.0
1531943941889881538,3619,1531943941889550853,base_link,97391.9250488,0.0
1531943941952995086,3620,1531943941952313173,base_link,97391.9250488,0.0
1531943942065078074,3621,1531943942064800893,base_link,97395.1477051,0.0
1531943942153241153,3622,1531943942152522281,base_link,97396.8566895,0.0
1531943942245659036,3623,1531943942245329472,base_link,97396.9604492,0.0
1531943942388887108,3624,1531943942387951342,base_link,97403.0029297,0.0
1531943942460725846,3625,1531943942460223259,base_link,97403.0029297,0.0
1531943942562936522,3626,1531943942562451535,base_link,97403.8513184,0.0
1531943942641440438,3627,1531943942640875708,base_link,97407.3791504,0.0
1531943942784104260,3628,1531943942783736935,base_link,97410.6628418,0.0
1531943942886696084,3629,1531943942885159108,base_link,97414.9841309,0.0
1531943942954867820,3630,1531943942954559311,base_link,97414.9841309,0.0
1531943943072783613,3631,1531943943071475147,base_link,97418.9758301,0.0
1531943943128568663,3632,1531943943126980839,base_link,97418.9758301,0.0
