%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1531943913960908512,5142,1531943913960506980,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943913981628865,5143,1531943913980643275,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914001480971,5144,1531943914000754994,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914021219094,5145,1531943914020597277,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914041284638,5146,1531943914040592870,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914061835233,5147,1531943914060623790,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914081221680,5148,1531943914080638135,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914101489398,5149,1531943914100774174,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914121385600,5150,1531943914120661128,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914141653190,5151,1531943914140727088,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914162883170,5152,1531943914160832184,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914180975935,5153,1531943914180598083,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914202911475,5154,1531943914200965544,1,1,1472,164.440885,187.900351,50.0,11.9095187091,-10.684725739,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914221244078,5155,1531943914220539125,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914241369045,5156,1531943914240534078,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914261195616,5157,1531943914260561158,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914281656643,5158,1531943914280575471,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914301111922,5159,1531943914300651447,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914322090224,5160,1531943914320574016,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914341496319,5161,1531943914340575625,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914361661318,5162,1531943914360553362,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914382108234,5163,1531943914380479388,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914401149405,5164,1531943914400580163,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914421195750,5165,1531943914420597836,1,1,1472,169.893058,182.060239,50.0,9.84221271814,-12.6147076387,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914441661449,5166,1531943914440505046,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914461068888,5167,1531943914460591902,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914481285311,5168,1531943914480646598,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914501397958,5169,1531943914500730574,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914521297584,5170,1531943914520636791,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914541750356,5171,1531943914540744799,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914561757949,5172,1531943914560660041,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914581016525,5173,1531943914580593586,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914601345747,5174,1531943914600599963,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914621415995,5175,1531943914620529764,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914641057991,5176,1531943914640442094,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914661018704,5177,1531943914660551925,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914681625779,5178,1531943914680583678,1,1,1472,170.85475,180.781614,50.0,9.38959986453,-12.9551308131,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914701247455,5179,1531943914700650598,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914722049440,5180,1531943914720639247,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914743059133,5181,1531943914740511321,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914761088347,5182,1531943914760594721,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914781057477,5183,1531943914780465835,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914801407338,5184,1531943914800580242,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914821196565,5185,1531943914820583387,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914841205341,5186,1531943914840441189,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914861593058,5187,1531943914860541005,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914881055568,5188,1531943914880565014,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914901281079,5189,1531943914900629726,1,1,1472,174.231792,175.351402,50.0,7.4673918748,-14.1505497628,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914921197760,5190,1531943914920625638,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914941280392,5191,1531943914940689198,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914961171154,5192,1531943914960519097,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943914982876776,5193,1531943914981878899,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915002151961,5194,1531943915000577258,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915021308395,5195,1531943915020618834,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915041368787,5196,1531943915040523484,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915061109823,5197,1531943915060583621,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915081330502,5198,1531943915080689581,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915101799946,5199,1531943915100877716,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915121304696,5200,1531943915120596608,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915141023908,5201,1531943915140524073,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915161153388,5202,1531943915160578130,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915181879853,5203,1531943915180738329,1,1,1472,175.623883,172.470811,50.0,6.44770892111,-14.6433278208,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915201786711,5204,1531943915200924288,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915221139367,5205,1531943915220595276,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915241821224,5206,1531943915240604565,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915260966618,5207,1531943915260552671,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915281175873,5208,1531943915280578216,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915302156512,5209,1531943915300740879,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915321599247,5210,1531943915320688216,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915341620471,5211,1531943915340537475,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915360741162,5212,1531943915360456493,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915381639241,5213,1531943915380592980,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915401761201,5214,1531943915400629405,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915425174293,5215,1531943915420765220,1,1,1472,177.321934,167.983591,50.0,4.86697797092,-15.2418019089,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915441097258,5216,1531943915440515280,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915461211314,5217,1531943915460534841,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915481490743,5218,1531943915480626721,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915502417239,5219,1531943915500622858,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915527617096,5220,1531943915520644723,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915541261013,5221,1531943915540539165,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915561551259,5222,1531943915560616869,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915581815809,5223,1531943915580735372,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915601642156,5224,1531943915600636055,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915625706057,5225,1531943915624973425,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915641033636,5226,1531943915640544777,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915660900911,5227,1531943915660456531,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915681290771,5228,1531943915680540603,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915703157640,5229,1531943915702506287,1,1,1472,179.119032,160.196719,50.0,2.40011996147,-15.818957746,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915725483128,5230,1531943915724922238,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915740976274,5231,1531943915740483383,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915761666835,5232,1531943915760551391,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915780973252,5233,1531943915780564680,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915802166144,5234,1531943915800570737,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915829249661,5235,1531943915820510267,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915841751382,5236,1531943915841016990,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915861366755,5237,1531943915860569196,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915883673460,5238,1531943915880588853,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915901398229,5239,1531943915900616861,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915921678267,5240,1531943915920720677,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915941786499,5241,1531943915940917036,1,1,1472,179.516651,157.02186,50.0,1.60014197229,-15.9197847243,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915961510735,5242,1531943915960555577,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943915981689494,5243,1531943915980479331,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916001277059,5244,1531943916000569963,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916021681384,5245,1531943916020570420,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916041523955,5246,1531943916040477822,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916061233919,5247,1531943916060566759,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916080806349,5248,1531943916080432657,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916100905621,5249,1531943916100459514,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916122460910,5250,1531943916120483651,1,1,1472,179.852113,152.234237,50.0,0.700391001674,-15.9846630382,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916141170853,5251,1531943916140520204,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916161445068,5252,1531943916160514933,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916181025049,5253,1531943916180523583,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916201654364,5254,1531943916200608711,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916221602598,5255,1531943916220574129,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916241002741,5256,1531943916240542586,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916261240508,5257,1531943916260534372,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916281099239,5258,1531943916280591724,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916301107888,5259,1531943916300622869,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916322125198,5260,1531943916320761853,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916341442559,5261,1531943916340499529,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916361329353,5262,1531943916360466451,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916381411666,5263,1531943916380542459,1,1,1472,179.951048,149.035843,50.0,0.317777999493,-15.9968439745,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916401511642,5264,1531943916400600580,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916423043795,5265,1531943916420579085,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916442888606,5266,1531943916440557463,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916461375031,5267,1531943916460697823,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916481088964,5268,1531943916480577129,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916501451977,5269,1531943916500889007,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916521952077,5270,1531943916521235957,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916541848983,5271,1531943916540606981,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916564261959,5272,1531943916560473615,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916581128978,5273,1531943916580543768,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916601810772,5274,1531943916600951805,1,1,1472,179.996997,144.236123,50.0,0.0420069996233,-15.9999448565,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916621561888,5275,1531943916620609866,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916657994008,5276,1531943916656642695,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916671993122,5277,1531943916671483880,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916696544474,5278,1531943916696133759,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916714766167,5279,1531943916713781857,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916735051517,5280,1531943916734679841,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916750999634,5281,1531943916749994589,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916772491467,5282,1531943916771606997,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916791161347,5283,1531943916790854566,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916813196662,5284,1531943916812335647,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916833880472,5285,1531943916833435453,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916853675555,5286,1531943916853100778,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916872094942,5287,1531943916871744481,1,1,1472,180.000069,139.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916881399002,5288,1531943916880503651,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916913636448,5289,1531943916913129541,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916935546196,5290,1531943916935092569,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916951529577,5291,1531943916950991695,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916970910681,5292,1531943916970159937,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943916991741593,5293,1531943916990794531,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917012399035,5294,1531943917011282087,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917030598360,5295,1531943917030132317,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917050200198,5296,1531943917049622444,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917071783391,5297,1531943917071295684,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917091640490,5298,1531943917091300205,1,1,1472,180.000067,134.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917101352353,5299,1531943917100591274,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917121010095,5300,1531943917120534324,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917140887289,5301,1531943917140496606,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917161185024,5302,1531943917160678693,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917181115562,5303,1531943917180590480,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917201656366,5304,1531943917200624441,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917221531928,5305,1531943917220670178,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917241083335,5306,1531943917240553548,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917265835421,5307,1531943917260604181,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917281865265,5308,1531943917280675806,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917301435583,5309,1531943917300589865,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917322476702,5310,1531943917321210763,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917341270484,5311,1531943917340525340,1,1,1472,180.000066,131.436125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917361331933,5312,1531943917360458502,1,1,1472,180.000065,126.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917381366694,5313,1531943917380582671,1,1,1472,180.000065,126.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917401059411,5314,1531943917400580984,1,1,1472,180.000065,126.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917421157691,5315,1531943917420590529,1,1,1472,180.000065,126.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
1531943917442347512,5316,1531943917440654058,1,1,1472,180.000065,126.636125,50.0,-6e-06,-16.0,-0.0,0.0,0.0,0.0,0.0,0.0
