%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1531943863938822126,2841,1531943863937271296,base_link,-76000.0,-189000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864062974869,2842,1531943864062578042,base_link,-79000.0,-185000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864150329318,2843,1531943864149914763,base_link,-80000.0,-182000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864288071793,2844,1531943864286476611,base_link,-73000.0,-166000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864375064870,2845,1531943864374056881,base_link,-70000.0,-159000.0,-464000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864451949327,2846,1531943864449831527,base_link,-70000.0,-159000.0,-464000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864547787678,2847,1531943864547376770,base_link,-76000.0,-159000.0,-462000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864677980864,2848,1531943864675821817,base_link,-71000.0,-158000.0,-463000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864766111560,2849,1531943864765581998,base_link,-67000.0,-156000.0,-464000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864853570903,2850,1531943864852690401,base_link,-67000.0,-156000.0,-464000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943864969685660,2851,1531943864969014659,base_link,-65000.0,-157000.0,-463000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865055227650,2852,1531943865054582473,base_link,-64000.0,-156000.0,-464000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865144108355,2853,1531943865139760117,base_link,-63000.0,-149000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865281651603,2854,1531943865280022917,base_link,-77000.0,-137000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865352619202,2855,1531943865352154087,base_link,-70000.0,-127000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865447723418,2856,1531943865446011726,base_link,-68000.0,-118000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865566826559,2857,1531943865564300156,base_link,-59000.0,-113000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865680126566,2858,1531943865664178494,base_link,-57000.0,-113000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865787950413,2859,1531943865787578513,base_link,-62000.0,-116000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865875405534,2860,1531943865874588903,base_link,-54000.0,-122000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943865970481431,2861,1531943865968687660,base_link,-58000.0,-127000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866071940008,2862,1531943866071207760,base_link,-62000.0,-133000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866173265147,2863,1531943866172613347,base_link,-64000.0,-141000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866252065745,2864,1531943866248858902,base_link,-64000.0,-141000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866353167047,2865,1531943866352755724,base_link,-73000.0,-146000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866477146517,2866,1531943866476577020,base_link,-70000.0,-156000.0,-465000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866554346270,2867,1531943866553822820,base_link,-70000.0,-156000.0,-465000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866643976312,2868,1531943866643117953,base_link,-80000.0,-155000.0,-463000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866817482701,2869,1531943866816789461,base_link,-75000.0,-146000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866857017830,2870,1531943866856424493,base_link,-75000.0,-146000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943866952197152,2871,1531943866951734373,base_link,-80000.0,-144000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867067784177,2872,1531943867066938682,base_link,-73000.0,-144000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867180327429,2873,1531943867175126752,base_link,-72000.0,-144000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867256772823,2874,1531943867256023456,base_link,-72000.0,-144000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867337224764,2875,1531943867336627011,base_link,-76000.0,-147000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867435596435,2876,1531943867435088505,base_link,-82000.0,-138000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867566129849,2877,1531943867565504576,base_link,-89000.0,-130000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867657778557,2878,1531943867655247738,base_link,-89000.0,-130000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867768453222,2879,1531943867766526301,base_link,-93000.0,-144000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867865412206,2880,1531943867861333244,base_link,-93000.0,-144000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943867954057972,2881,1531943867953472699,base_link,-84000.0,-148000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868060212755,2882,1531943868059292157,base_link,-90000.0,-148000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868162234721,2883,1531943868161571593,base_link,-90000.0,-143000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868297569362,2884,1531943868297200342,base_link,-80000.0,-145000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868361478709,2885,1531943868360584479,base_link,-80000.0,-145000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868451220209,2886,1531943868450582552,base_link,-81000.0,-153000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868546760201,2887,1531943868544311333,base_link,-68000.0,-162000.0,-461000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868649563311,2888,1531943868648770008,base_link,-67000.0,-168000.0,-458000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868780323572,2889,1531943868779390879,base_link,-54000.0,-178000.0,-456000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868869020795,2890,1531943868867982951,base_link,-54000.0,-178000.0,-456000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943868950378359,2891,1531943868949805341,base_link,-55000.0,-183000.0,-449000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869072812765,2892,1531943869070042972,base_link,-47000.0,-195000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869164556963,2893,1531943869163867499,base_link,-47000.0,-195000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869268438334,2894,1531943869265651166,base_link,-50000.0,-200000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869396953119,2895,1531943869387322797,base_link,-45000.0,-197000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869494871391,2896,1531943869492121886,base_link,-38000.0,-195000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869545053312,2897,1531943869544649541,base_link,-38000.0,-195000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869661252430,2898,1531943869659624417,base_link,-39000.0,-193000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869772611796,2899,1531943869771552448,base_link,-32000.0,-190000.0,-445000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869837862825,2900,1531943869837352367,base_link,-32000.0,-188000.0,-447000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943869957801101,2901,1531943869957110741,base_link,-24000.0,-189000.0,-446000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870080445651,2902,1531943870078741510,base_link,-10000.0,-194000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870142691083,2903,1531943870142242576,base_link,-10000.0,-194000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870244325442,2904,1531943870243315278,base_link,-9000.0,-196000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870376456060,2905,1531943870375294634,base_link,-7000.0,-194000.0,-443000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870456984100,2906,1531943870455634516,base_link,-7000.0,-194000.0,-443000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870567241625,2907,1531943870565722346,base_link,-9000.0,-190000.0,-445000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870654855600,2908,1531943870654118392,base_link,0.0,-184000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870754914200,2909,1531943870754310719,base_link,-4000.0,-173000.0,-455000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870854984833,2910,1531943870854307081,base_link,-5000.0,-166000.0,-458000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943870953579578,2911,1531943870952927586,base_link,5000.0,-161000.0,-460000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871052608688,2912,1531943871051597532,base_link,6000.0,-151000.0,-463000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871148616521,2913,1531943871142691084,base_link,3000.0,-142000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871282400595,2914,1531943871280994723,base_link,1000.0,-140000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871361450061,2915,1531943871360840148,base_link,1000.0,-140000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871447195675,2916,1531943871446565058,base_link,3000.0,-141000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871557327571,2917,1531943871556352958,base_link,-4000.0,-141000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871674702488,2918,1531943871672580848,base_link,-4000.0,-142000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871765656042,2919,1531943871764721621,base_link,-14000.0,-123000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871858681189,2920,1531943871857820367,base_link,-14000.0,-123000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943871991622425,2921,1531943871990690019,base_link,-9000.0,-121000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872052333509,2922,1531943872051622541,base_link,-9000.0,-121000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872150119563,2923,1531943872148599741,base_link,-18000.0,-119000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872255328605,2924,1531943872254651589,base_link,-22000.0,-116000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872342898776,2925,1531943872342505021,base_link,-27000.0,-108000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872452389209,2926,1531943872451879615,base_link,-30000.0,-102000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872635705617,2927,1531943872634313249,base_link,-40000.0,-104000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872655396465,2928,1531943872654769976,base_link,-40000.0,-104000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872752514879,2929,1531943872751801703,base_link,-34000.0,-108000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872876765848,2930,1531943872874026551,base_link,-42000.0,-108000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943872971889021,2931,1531943872970806569,base_link,-45000.0,-107000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873073933876,2932,1531943873073123229,base_link,-45000.0,-113000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873198888775,2933,1531943873197613429,base_link,-54000.0,-130000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873250902199,2934,1531943873249494407,base_link,-54000.0,-130000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873376777312,2935,1531943873376096007,base_link,-48000.0,-138000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873454770504,2936,1531943873453841459,base_link,-47000.0,-139000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873580216278,2937,1531943873578797766,base_link,-48000.0,-136000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873660218216,2938,1531943873659252659,base_link,-47000.0,-138000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873772092623,2939,1531943873770689183,base_link,-46000.0,-137000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873871015562,2940,1531943873870147572,base_link,-33000.0,-142000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943873949309648,2941,1531943873948141917,base_link,-33000.0,-142000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874055865269,2942,1531943874055166141,base_link,-32000.0,-152000.0,-462000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874148992468,2943,1531943874147509668,base_link,-23000.0,-167000.0,-456000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874247886929,2944,1531943874247222168,base_link,-27000.0,-178000.0,-454000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874402097146,2945,1531943874399937746,base_link,-23000.0,-192000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874453146902,2946,1531943874451638343,base_link,-23000.0,-192000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874548141695,2947,1531943874547590566,base_link,-21000.0,-196000.0,-445000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874658190142,2948,1531943874657137706,base_link,-21000.0,-195000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874745680124,2949,1531943874740326681,base_link,-15000.0,-193000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943874848102289,2950,1531943874844607609,base_link,-17000.0,-192000.0,-448000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875026577895,2951,1531943875025592210,base_link,-4000.0,-188000.0,-450000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875064496889,2952,1531943875064065022,base_link,-4000.0,-188000.0,-450000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875155970636,2953,1531943875152887023,base_link,-9000.0,-189000.0,-451000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875278813627,2954,1531943875278187362,base_link,-3000.0,-207000.0,-437000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875371894171,2955,1531943875370100240,base_link,-3000.0,-207000.0,-437000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875448812691,2956,1531943875448375832,base_link,9000.0,-217000.0,-432000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875622603872,2957,1531943875608047781,base_link,12000.0,-231000.0,-426000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875665719575,2958,1531943875664896545,base_link,2000.0,-231000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875774032875,2959,1531943875773212340,base_link,6000.0,-234000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875851825465,2960,1531943875850756133,base_link,6000.0,-234000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943875959546131,2961,1531943875958307265,base_link,3000.0,-239000.0,-417000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876069041883,2962,1531943876068016103,base_link,12000.0,-245000.0,-415000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876184466976,2963,1531943876182595445,base_link,18000.0,-253000.0,-410000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876266326689,2964,1531943876263092870,base_link,18000.0,-253000.0,-410000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876359485251,2965,1531943876356238887,base_link,23000.0,-267000.0,-396000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876456831957,2966,1531943876456220316,base_link,23000.0,-282000.0,-384000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876561680850,2967,1531943876560595806,base_link,27000.0,-289000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876628731419,2968,1531943876626389237,base_link,19000.0,-291000.0,-373000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876748140531,2969,1531943876747173502,base_link,22000.0,-292000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876848351140,2970,1531943876847528493,base_link,15000.0,-289000.0,-377000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943876962839156,2971,1531943876962397689,base_link,17000.0,-288000.0,-380000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877079079057,2972,1531943877077929054,base_link,-2000.0,-281000.0,-387000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877129434232,2973,1531943877127407023,base_link,-2000.0,-281000.0,-387000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877250899995,2974,1531943877250231971,base_link,7000.0,-281000.0,-386000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877351091567,2975,1531943877347600054,base_link,8000.0,-288000.0,-378000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877469417942,2976,1531943877468145060,base_link,18000.0,-290000.0,-376000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877574781839,2977,1531943877574295028,base_link,16000.0,-290000.0,-376000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877664544504,2978,1531943877663881664,base_link,31000.0,-293000.0,-372000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877753989669,2979,1531943877752678932,base_link,40000.0,-296000.0,-370000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877856272033,2980,1531943877855675656,base_link,42000.0,-299000.0,-367000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943877968610251,2981,1531943877967718517,base_link,44000.0,-300000.0,-366000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878082213161,2982,1531943878081714414,base_link,60000.0,-305000.0,-356000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878148955479,2983,1531943878147443528,base_link,60000.0,-305000.0,-356000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878263696872,2984,1531943878261943036,base_link,72000.0,-299000.0,-360000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878373081845,2985,1531943878371517191,base_link,89000.0,-288000.0,-367000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878470315116,2986,1531943878468630847,base_link,86000.0,-279000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878608163960,2987,1531943878604541153,base_link,110000.0,-268000.0,-376000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878675916987,2988,1531943878674210126,base_link,110000.0,-268000.0,-376000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878791041480,2989,1531943878789651671,base_link,113000.0,-274000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878868339807,2990,1531943878862558656,base_link,113000.0,-274000.0,-374000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943878956825976,2991,1531943878955850467,base_link,102000.0,-271000.0,-376000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879086967837,2992,1531943879086239653,base_link,94000.0,-259000.0,-390000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879163912634,2993,1531943879157957597,base_link,83000.0,-251000.0,-399000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879272750511,2994,1531943879271786458,base_link,83000.0,-251000.0,-399000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879368751349,2995,1531943879368160604,base_link,83000.0,-234000.0,-411000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879454457807,2996,1531943879453602553,base_link,83000.0,-234000.0,-411000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879552702972,2997,1531943879552023492,base_link,81000.0,-222000.0,-417000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879656052816,2998,1531943879655150362,base_link,76000.0,-208000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879764828070,2999,1531943879762344514,base_link,89000.0,-186000.0,-436000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879885177754,3000,1531943879884559777,base_link,89000.0,-178000.0,-440000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943879979944782,3001,1531943879978510270,base_link,89000.0,-178000.0,-440000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880072170591,3002,1531943880071188939,base_link,80000.0,-170000.0,-444000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880158346966,3003,1531943880157598622,base_link,85000.0,-165000.0,-446000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880272339315,3004,1531943880271231135,base_link,79000.0,-163000.0,-445000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880365909462,3005,1531943880364959840,base_link,86000.0,-169000.0,-443000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880464276643,3006,1531943880462228762,base_link,78000.0,-176000.0,-441000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880571034321,3007,1531943880568885065,base_link,77000.0,-179000.0,-441000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880659122514,3008,1531943880656898859,base_link,67000.0,-181000.0,-442000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880753118512,3009,1531943880752340217,base_link,68000.0,-175000.0,-446000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880848931322,3010,1531943880848307169,base_link,56000.0,-163000.0,-451000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943880952000786,3011,1531943880950716000,base_link,46000.0,-118000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881050672764,3012,1531943881048710194,base_link,46000.0,-118000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881191194321,3013,1531943881190627543,base_link,56000.0,-80000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881244837526,3014,1531943881243899008,base_link,56000.0,-80000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881352381725,3015,1531943881351678469,base_link,60000.0,-66000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881470425934,3016,1531943881468972319,base_link,64000.0,-50000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881592837518,3017,1531943881592100247,base_link,65000.0,-18000.0,-486000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
