%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1531943921952805429,4127,1531943921949887540,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.5608921051,-0.63803601265,1.48709869385
1531943921977701804,4128,1531943921977198065,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.5811328888,-0.598497152328,1.48817110062
1531943922033852116,4129,1531943922033196315,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6146888733,-0.524161279202,1.48133432865
1531943922061751531,4130,1531943922056696577,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6275482178,-0.512544751167,1.49928677082
1531943922106010675,4131,1531943922102839733,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6507396698,-0.468408435583,1.48444676399
1531943922170332453,4132,1531943922168897908,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6750450134,-0.398934483528,1.43746173382
1531943922203332933,4133,1531943922203056584,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6902122498,-0.358247071505,1.40728878975
1531943922277779115,4134,1531943922276019870,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7246398926,-0.285910606384,1.34764492512
1531943922327862997,4135,1531943922326586594,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7387905121,-0.248097985983,1.32797086239
1531943922363214204,4136,1531943922360641975,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7496376038,-0.213999420404,1.31310021877
1531943922402073533,4137,1531943922399919956,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7508926392,-0.166935786605,1.29430687428
1531943922452361157,4138,1531943922451866666,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7528057098,-0.130906298757,1.27270328999
1531943922509207398,4139,1531943922508505070,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7604484558,-0.0686278641224,1.18011868
1531943922569090888,4140,1531943922562292016,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7655830383,-0.0376496613026,1.12564134598
1531943922592049459,4141,1531943922591716534,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7658576965,-0.00566514395177,1.07586765289
1531943922652311440,4142,1531943922651682839,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7760257721,0.0421594008803,0.992668688297
1531943922695023145,4143,1531943922692420580,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.776971817,0.0795510113239,0.934311270714
1531943922787509870,4144,1531943922786660567,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7713851929,0.138478651643,0.794838726521
1531943922814175634,4145,1531943922813608376,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.772441864,0.160944521427,0.73676264286
1531943922852643543,4146,1531943922851641634,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7650680542,0.168945476413,0.724070549011
1531943922892076851,4147,1531943922891485497,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7553157806,0.208811879158,0.628423988819
1531943922982854699,4148,1531943922982084723,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7457790375,0.231364428997,0.554578244686
1531943922996589528,4149,1531943922994841675,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7373733521,0.24506367743,0.493603676558
1531943923062464602,4150,1531943923060963082,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.713634491,0.281543016434,0.386686831713
1531943923103867617,4151,1531943923101653177,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.7020740509,0.30020147562,0.333405196667
1531943923147491184,4152,1531943923142011051,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6889457703,0.312739551067,0.285121142864
1531943923204562096,4153,1531943923203648474,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6562175751,0.337994247675,0.214271843433
1531943923244040460,4154,1531943923238311657,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6509475708,0.349010884762,0.185731247067
1531943923350171425,4155,1531943923348628849,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.6135025024,0.375884592533,0.172336131334
1531943923410851834,4156,1531943923410279232,NED,5,-16.0,-6.00000021223e-06,-1.95943496414e-15,-19.5819606781,0.386789798737,0.148751482368
1531943923493172205,4157,1531943923484291212,NED,5,-16.0,-0.000901999999769,-1.95943496414e-15,-19.5511016846,0.406160801649,0.10631993413
1531943923506332801,4158,1531943923505887014,NED,5,-16.0,-0.000901999999769,-1.95943496414e-15,-19.5501441956,0.397633224726,0.0884480774403
1531943923540563316,4159,1531943923538925574,NED,5,-16.0,-0.000901999999769,-1.95943496414e-15,-19.5359134674,0.400819391012,0.020540419966
1531943923625392493,4160,1531943923624535350,NED,5,-16.0,-0.000901999999769,-1.95943496414e-15,-19.5033397675,0.388077408075,-0.126875624061
1531943923647893565,4161,1531943923645257497,NED,5,-16.0,-0.000901999999769,-1.95943496414e-15,-19.4876251221,0.387049615383,-0.142833292484
1531943923675488183,4162,1531943923674677439,NED,5,-16.0,-0.000901999999769,-1.95943496414e-15,-19.4686164856,0.380604356527,-0.186699733138
1531943923739069681,4163,1531943923735536407,NED,5,-15.9999065399,-0.0547330006957,-1.95942331743e-15,-19.4432563782,0.358640372753,-0.243593379855
1531943923783022845,4164,1531943923775737995,NED,5,-15.9999065399,-0.0547330006957,-1.95942331743e-15,-19.4208431244,0.335951805115,-0.259119838476
1531943923844761707,4165,1531943923844061875,NED,5,-15.9999065399,-0.0547330006957,-1.95942331743e-15,-19.3830184937,0.298968434334,-0.268708318472
1531943923874178034,4166,1531943923873654167,NED,5,-15.9999065399,-0.0547330006957,-1.95942331743e-15,-19.3614063263,0.277023136616,-0.310326874256
1531943923965232520,4167,1531943923963898070,NED,5,-15.9941997528,-0.430770993233,-1.95872451525e-15,-19.3199539185,0.227466791868,-0.38643437624
1531943923989558405,4168,1531943923989001867,NED,5,-15.9941997528,-0.430770993233,-1.95872451525e-15,-19.3033657074,0.220991685987,-0.416297227144
1531943924046740836,4169,1531943924045704815,NED,5,-15.9941997528,-0.430770993233,-1.95872451525e-15,-19.276714325,0.181202456355,-0.441794961691
1531943924090092758,4170,1531943924089240416,NED,5,-15.9941997528,-0.430770993233,-1.95872451525e-15,-19.2505683899,0.169021144509,-0.475245624781
1531943924144235286,4171,1531943924143684412,NED,5,-15.9941997528,-0.430770993233,-1.95872451525e-15,-19.2067298889,0.161653354764,-0.509295761585
1531943924169682631,4172,1531943924168749009,NED,5,-15.9941997528,-0.430770993233,-1.95872451525e-15,-19.1746578217,0.144718334079,-0.539489746094
1531943924201299031,4173,1531943924199742439,NED,5,-15.9786481857,-0.826321005821,-1.95681996167e-15,-19.1626644135,0.141697138548,-0.569721698761
1531943924271628938,4174,1531943924260363490,NED,5,-15.9786481857,-0.826321005821,-1.95681996167e-15,-19.1179141998,0.124658018351,-0.580207169056
1531943924346727563,4175,1531943924345523288,NED,5,-15.9786481857,-0.826321005821,-1.95681996167e-15,-19.0563697815,0.119621388614,-0.602591454983
1531943924412741900,4176,1531943924410345414,NED,5,-15.9786481857,-0.826321005821,-1.95681996167e-15,-18.9962539673,0.10790976882,-0.624707877636
1531943924480765912,4177,1531943924479811043,NED,5,-15.9054689407,-1.7366809845,-1.94785814133e-15,-18.9544239044,0.0925706997514,-0.61374014616
1531943924509386120,4178,1531943924508704495,NED,5,-15.9054689407,-1.7366809845,-1.94785814133e-15,-18.9389781952,0.0949632078409,-0.635753035545
1531943924545744933,4179,1531943924544885710,NED,5,-15.9054689407,-1.7366809845,-1.94785814133e-15,-18.9108219147,0.0860006958246,-0.631096065044
1531943924607642578,4180,1531943924605975204,NED,5,-15.9054689407,-1.7366809845,-1.94785814133e-15,-18.8592300415,0.0535229258239,-0.641189277172
1531943924636880635,4181,1531943924635508009,NED,5,-15.7947130203,-2.55481004715,-1.93429439099e-15,-18.8548221588,0.0387123711407,-0.640768766403
1531943924719565259,4182,1531943924716322317,NED,5,-15.7947130203,-2.55481004715,-1.93429439099e-15,-18.7946338654,0.0100810891017,-0.63913410902
1531943924739816211,4183,1531943924738830142,NED,5,-15.7947130203,-2.55481004715,-1.93429439099e-15,-18.7764511108,-0.00494734663516,-0.619083166122
1531943924837101096,4184,1531943924834907615,NED,5,-15.7947130203,-2.55481004715,-1.93429439099e-15,-18.7019481659,-0.0627316758037,-0.597036421299
1531943924917749581,4185,1531943924916612282,NED,5,-15.7947130203,-2.55481004715,-1.93429439099e-15,-18.6483974457,-0.116301432252,-0.665919423103
1531943924944898093,4186,1531943924943851608,NED,5,-15.4831886292,-4.03371524811,-1.89614381528e-15,-18.6270618439,-0.131956920028,-0.711616337299
1531943925034900239,4187,1531943925034114391,NED,5,-15.4831886292,-4.03371524811,-1.89614381528e-15,-18.5498542786,-0.231751859188,-0.825745999813
1531943925111805054,4188,1531943925111391682,NED,5,-15.4831886292,-4.03371524811,-1.89614381528e-15,-18.4920902252,-0.310203611851,-0.823064506054
1531943925160408345,4189,1531943925160113724,NED,5,-14.9734134674,-5.63887214661,-1.8337143107e-15,-18.4686279297,-0.336273103952,-0.812131524086
1531943925224572655,4190,1531943925223799639,NED,5,-14.9734134674,-5.63887214661,-1.8337143107e-15,-18.4061374664,-0.428164511919,-0.744336009026
1531943925248375762,4191,1531943925245180180,NED,5,-14.9734134674,-5.63887214661,-1.8337143107e-15,-18.3891181946,-0.460377514362,-0.710758626461
1531943925336026895,4192,1531943925335480724,NED,5,-14.9734134674,-5.63887214661,-1.8337143107e-15,-18.3150901794,-0.592187285423,-0.600605726242
1531943925404690517,4193,1531943925401329881,NED,5,-14.9734134674,-5.63887214661,-1.8337143107e-15,-18.2671012878,-0.692360639572,-0.546390116215
1531943925437133596,4194,1531943925435994792,NED,5,-14.2913665771,-7.19422340393,-1.75018765062e-15,-18.2310237885,-0.76424485445,-0.538619160652
1531943925495966507,4195,1531943925493129865,NED,5,-14.2913665771,-7.19422340393,-1.75018765062e-15,-18.1878490448,-0.883836686611,-0.495730608702
1531943925565373385,4196,1531943925563978872,NED,5,-14.2913665771,-7.19422340393,-1.75018765062e-15,-18.1462459564,-1.0095076561,-0.416707962751
1531943925627169112,4197,1531943925626170947,NED,5,-14.2913665771,-7.19422340393,-1.75018765062e-15,-18.0870323181,-1.19773387909,-0.314009100199
1531943925712106706,4198,1531943925711250267,NED,5,-13.1330881119,-9.13903713226,-1.60833938398e-15,-18.0493946075,-1.34971046448,-0.255086094141
1531943925760167699,4199,1531943925756616280,NED,5,-13.1330881119,-9.13903713226,-1.60833938398e-15,-18.0148010254,-1.51340866089,-0.173746868968
1531943925799637775,4200,1531943925790869484,NED,5,-13.1330881119,-9.13903713226,-1.60833938398e-15,-17.9881381989,-1.62729120255,-0.116755381227
1531943925899394795,4201,1531943925898808497,NED,5,-12.4537143707,-10.0451478958,-1.52514020801e-15,-17.9361515045,-1.91858816147,0.0156758148223
1531943925952387416,4202,1531943925951468770,NED,5,-12.4537143707,-10.0451478958,-1.52514020801e-15,-17.9081325531,-2.10814905167,0.106834962964
1531943925995963529,4203,1531943925995049458,NED,5,-12.4537143707,-10.0451478958,-1.52514020801e-15,-17.888458252,-2.2287106514,0.174425467849
1531943926041488901,4204,1531943926037909451,NED,5,-12.4537143707,-10.0451478958,-1.52514020801e-15,-17.8685646057,-2.35260844231,0.260704666376
1531943926097528210,4205,1531943926096478269,NED,5,-12.4537143707,-10.0451478958,-1.52514020801e-15,-17.8445453644,-2.54468393326,0.396813631058
1531943926145628724,4206,1531943926145150809,NED,5,-10.9115018845,-11.7020988464,-1.336273566e-15,-17.8149452209,-2.73748779297,0.552446126938
1531943926238084958,4207,1531943926236909514,NED,5,-10.9115018845,-11.7020988464,-1.336273566e-15,-17.7750892639,-3.03311085701,0.715293288231
1531943926310418302,4208,1531943926309460008,NED,5,-10.9115018845,-11.7020988464,-1.336273566e-15,-17.7220840454,-3.34325814247,0.835295259953
1531943926386967985,4209,1531943926386419639,NED,5,-10.9115018845,-11.7020988464,-1.336273566e-15,-17.6728935242,-3.62601542473,0.914187431335
1531943926417145681,4210,1531943926415857310,NED,5,-10.4905166626,-12.0809373856,-1.28471774099e-15,-17.6406879425,-3.83089971542,0.944792091846
1531943926471229427,4211,1531943926469755650,NED,5,-10.4905166626,-12.0809373856,-1.28471774099e-15,-17.6052036285,-4.03022480011,0.988437414169
1531943926493218089,4212,1531943926491326813,NED,5,-10.4905166626,-12.0809373856,-1.28471774099e-15,-17.5655231476,-4.23476791382,1.03148770332
1531943926537103223,4213,1531943926536816314,NED,5,-10.4905166626,-12.0809373856,-1.28471774099e-15,-17.5242099762,-4.43437957764,1.08210897446
1531943926620358403,4214,1531943926619610059,NED,5,-10.4905166626,-12.0809373856,-1.28471774099e-15,-17.4352436066,-4.81656837463,1.23672807217
1531943926653063464,4215,1531943926641804576,NED,5,-10.4905166626,-12.0809373856,-1.28471774099e-15,-17.4090194702,-4.9061589241,1.291487813
1531943926669009087,4216,1531943926667987978,NED,5,-8.68065834045,-13.4404678345,-1.06307399441e-15,-17.3628196716,-5.10094499588,1.35472261906
1531943926739307668,4217,1531943926736167574,NED,5,-8.68065834045,-13.4404678345,-1.06307399441e-15,-17.2916927338,-5.40425491333,1.43652796745
1531943926775641587,4218,1531943926773616904,NED,5,-8.68065834045,-13.4404678345,-1.06307399441e-15,-17.2411708832,-5.59968757629,1.51753675938
1531943926851067634,4219,1531943926850417561,NED,5,-8.68065834045,-13.4404678345,-1.06307399441e-15,-17.1379165649,-5.98260974884,1.68764960766
1531943926932983340,4220,1531943926931888376,NED,5,-7.20712518692,-14.2848644257,-8.82618283676e-16,-17.0175952911,-6.38386821747,1.87421023846
1531943927022071418,4221,1531943927020454732,NED,5,-7.20712518692,-14.2848644257,-8.82618283676e-16,-16.874250412,-6.81618785858,2.0517821312
1531943927086642350,4222,1531943927085216029,NED,5,-7.20712518692,-14.2848644257,-8.82618283676e-16,-16.7577838898,-7.12125968933,2.20350766182
1531943927117588997,4223,1531943927116616784,NED,5,-7.20712518692,-14.2848644257,-8.82618283676e-16,-16.6815433502,-7.33384609222,2.28912115097
1531943927170673746,4224,1531943927169232034,NED,5,-6.17859220505,-14.758895874,-7.56659296343e-16,-16.5330715179,-7.70989608765,2.36882472038
1531943927243465870,4225,1531943927242483321,NED,5,-6.17859220505,-14.758895874,-7.56659296343e-16,-16.3692131042,-8.07677745819,2.46489095688
1531943927263645080,4226,1531943927262906400,NED,5,-6.17859220505,-14.758895874,-7.56659296343e-16,-16.3049564362,-8.20976829529,2.47325086594
1531943927316121644,4227,1531943927315472595,NED,5,-6.17859220505,-14.758895874,-7.56659296343e-16,-16.0910282135,-8.60795021057,2.52015185356
1531943927416343301,4228,1531943927415983817,NED,5,-4.5943198204,-15.3261938095,-5.62641952851e-16,-15.6798238754,-9.26968479156,2.59865355492
1531943927503905540,4229,1531943927500040173,NED,5,-4.5943198204,-15.3261938095,-5.62641952851e-16,-15.2896308899,-9.82116508484,2.59001708031
1531943927587283568,4230,1531943927583976563,NED,5,-4.5943198204,-15.3261938095,-5.62641952851e-16,-14.8450126648,-10.3810548782,2.57305765152
1531943927604404026,4231,1531943927601701175,NED,5,-4.5943198204,-15.3261938095,-5.62641952851e-16,-14.7369737625,-10.5073509216,2.57546806335
1531943927642111914,4232,1531943927639195657,NED,5,-3.56588602066,-15.5975790024,-4.36695088677e-16,-14.5156459808,-10.7557420731,2.58272171021
1531943927682208481,4233,1531943927680345045,NED,5,-3.56588602066,-15.5975790024,-4.36695088677e-16,-14.2839002609,-11.0066556931,2.59044408798
1531943927729708457,4234,1531943927728744371,NED,5,-3.56588602066,-15.5975790024,-4.36695088677e-16,-14.0458364487,-11.2498607635,2.6033539772
1531943927779172765,4235,1531943927778315398,NED,5,-3.56588602066,-15.5975790024,-4.36695088677e-16,-13.6744432449,-11.6116895676,2.64779901505
1531943927827924311,4236,1531943927826890882,NED,5,-3.56588602066,-15.5975790024,-4.36695088677e-16,-13.4296331406,-11.8382329941,2.68766450882
1531943927910892552,4237,1531943927909933106,NED,5,-2.179666996,-15.8508377075,-2.66932215992e-16,-12.8525505066,-12.3325490952,2.79011392593
1531943928006388147,4238,1531943928000591152,NED,5,-2.179666996,-15.8508377075,-2.66932215992e-16,-12.3082580566,-12.76146698,2.84521007538
1531943928025130540,4239,1531943928021711312,NED,5,-2.179666996,-15.8508377075,-2.66932215992e-16,-12.1649751663,-12.8710479736,2.85723614693
1531943928058854567,4240,1531943928058230669,NED,5,-2.179666996,-15.8508377075,-2.66932215992e-16,-11.889547348,-13.0740699768,2.87348556519
1531943928095681793,4241,1531943928093402937,NED,5,-2.179666996,-15.8508377075,-2.66932215992e-16,-11.6060943604,-13.2789831161,2.87843513489
1531943928136591023,4242,1531943928134904129,NED,5,-1.41795396805,-15.9370450974,-1.73649284839e-16,-11.3109769821,-13.4775047302,2.89290189743
1531943928201342369,4243,1531943928199064025,NED,5,-1.41795396805,-15.9370450974,-1.73649284839e-16,-10.8974533081,-13.74314785,2.92827057838
1531943928251308336,4244,1531943928249954718,NED,5,-1.41795396805,-15.9370450974,-1.73649284839e-16,-10.4600934982,-14.0026540756,2.95973229408
1531943928327706662,4245,1531943928327217836,NED,5,-0.58480399847,-15.9893093109,-7.16178334479e-17,-10.0475263596,-14.2343091965,2.98941636086
1531943928348607305,4246,1531943928346983930,NED,5,-0.58480399847,-15.9893093109,-7.16178334479e-17,-9.89220523834,-14.3149175644,2.9976682663
1531943928439792483,4247,1531943928439068747,NED,5,-0.58480399847,-15.9893093109,-7.16178334479e-17,-9.1182050705,-14.7253160477,2.90219688416
1531943928523370253,4248,1531943928522629429,NED,5,-0.58480399847,-15.9893093109,-7.16178334479e-17,-8.44409751892,-15.0580396652,2.78720283508
1531943928535831049,4249,1531943928535595724,NED,5,-0.58480399847,-15.9893093109,-7.16178334479e-17,-8.25299263,-15.1415567398,2.74727106094
1531943928623948164,4250,1531943928623175852,NED,5,-0.246412009001,-15.9981021881,-3.01767663558e-17,-7.70971155167,-15.3846979141,2.6441488266
1531943928636007108,4251,1531943928634840304,NED,5,-0.246412009001,-15.9981021881,-3.01767663558e-17,-7.33093976974,-15.5344057083,2.5751311779
1531943928729823170,4252,1531943928724918230,NED,5,-0.246412009001,-15.9981021881,-3.01767663558e-17,-6.60900306702,-15.7975997925,2.46296262741
1531943928745076288,4253,1531943928742666810,NED,5,-0.246412009001,-15.9981021881,-3.01767663558e-17,-6.42208385468,-15.8591327667,2.43706130981
1531943928803029818,4254,1531943928802291554,NED,5,-0.0235799998045,-15.9999828339,-2.88771709013e-18,-5.69625663757,-16.0768241882,2.32789802551
1531943928851806614,4255,1531943928851289499,NED,5,-0.0235799998045,-15.9999828339,-2.88771709013e-18,-5.334400177,-16.1765861511,2.27031326294
1531943928930193271,4256,1531943928928931941,NED,5,-0.0235799998045,-15.9999828339,-2.88771709013e-18,-4.79388046265,-16.3089046478,2.17241311073
1531943928959075045,4257,1531943928958605098,NED,5,-0.0235799998045,-15.9999828339,-2.88771709013e-18,-4.41921806335,-16.3845043182,2.09183549881
1531943929020868503,4258,1531943929019550725,NED,5,-0.0235799998045,-15.9999828339,-2.88771709013e-18,-3.89168906212,-16.4799289703,1.99612259865
1531943929045357492,4259,1531943929044620731,NED,5,-0.0235799998045,-15.9999828339,-2.88771709013e-18,-3.71226286888,-16.5040073395,1.9607886076
1531943929088838503,4260,1531943929087868434,NED,5,-7.40000032238e-05,-16.0,-9.06238641936e-21,-3.38758420944,-16.547246933,1.90676617622
1531943929137948416,4261,1531943929137332390,NED,5,-7.40000032238e-05,-16.0,-9.06238641936e-21,-2.9116153717,-16.5893306732,1.82124423981
1531943929207645310,4262,1531943929203799239,NED,5,-7.40000032238e-05,-16.0,-9.06238641936e-21,-2.27717089653,-16.6289176941,1.67063951492
1531943929267799233,4263,1531943929265757335,NED,5,-7.40000032238e-05,-16.0,-9.06238641936e-21,-1.9971807003,-16.6334209442,1.60150051117
1531943929335708979,4264,1531943929329350998,NED,5,-7.40000032238e-05,-16.0,-9.06238641936e-21,-1.59918618202,-16.6198215485,1.54714143276
1531943929349398594,4265,1531943929348375596,NED,5,-7.40000032238e-05,-16.0,-9.06238641936e-21,-1.46252036095,-16.6090373993,1.52462351322
1531943929389430554,4266,1531943929388129000,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,-1.09093618393,-16.5666732788,1.47855782509
1531943929432090582,4267,1531943929431243935,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,-0.85802423954,-16.5346488953,1.45290863514
1531943929494058727,4268,1531943929493290383,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,-0.505026519299,-16.4749832153,1.38702321053
1531943929590822407,4269,1531943929585442335,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,-0.0745702683926,-16.3745498657,1.30112993717
1531943929610537462,4270,1531943929610144570,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,0.134266152978,-16.3134117126,1.25352478027
1531943929656652718,4271,1531943929655665688,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,0.328836143017,-16.2544937134,1.22092795372
1531943929692786191,4272,1531943929692063255,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,0.508816957474,-16.1952457428,1.1803303957
1531943929737301720,4273,1531943929736860381,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,0.703337371349,-16.1264152527,1.11352396011
1531943929831767920,4274,1531943929828112247,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.05459356308,-15.9825544357,0.969615876675
1531943929843654771,4275,1531943929842662141,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.13213431835,-15.949801445,0.941090762615
1531943929970749265,4276,1531943929969497343,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.57511007786,-15.7246751785,0.723071575165
1531943930007526988,4277,1531943930004573292,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.70991182327,-15.6409578323,0.637670099735
1531943930043315250,4278,1531943930043023893,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.82545638084,-15.5646018982,0.568415403366
1531943930063497565,4279,1531943930061325076,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.88334345818,-15.5233640671,0.532382488251
1531943930140390928,4280,1531943930138568675,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.06177067757,-15.3731565475,0.432189851999
1531943930169474076,4281,1531943930169054561,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.1373758316,-15.2917690277,0.382595390081
1531943930256971903,4282,1531943930256540036,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.26310062408,-15.1440372467,0.297905385494
1531943930293143969,4283,1531943930292547271,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.31902170181,-15.0675773621,0.254991471767
1531943930326077348,4284,1531943930324361047,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.33862257004,-15.0371713638,0.244891598821
1531943930384316285,4285,1531943930381928086,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.39029693604,-14.9284067154,0.210504084826
1531943930479168690,4286,1531943930477638498,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.44844603539,-14.7664175034,0.186024576426
1531943930534625800,4287,1531943930532611229,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.46730422974,-14.7033252716,0.179723635316
1531943930608187134,4288,1531943930607463877,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.47822546959,-14.5841856003,0.186875715852
1531943930641860602,4289,1531943930640087085,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.47922873497,-14.527797699,0.185597032309
1531943930674644703,4290,1531943930674122629,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.47994542122,-14.4741668701,0.186699435115
1531943930748263605,4291,1531943930747725691,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.4705350399,-14.3949613571,0.193717747927
1531943930824722317,4292,1531943930822623875,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.44618105888,-14.292971611,0.236272469163
1531943930850392957,4293,1531943930849654053,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.43517112732,-14.2670440674,0.249257698655
1531943930886951675,4294,1531943930885313900,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.41708660126,-14.2209186554,0.273464530706
1531943930941955285,4295,1531943930938019487,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.38069415092,-14.1568698883,0.31062233448
1531943930987041848,4296,1531943930985953668,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.33719968796,-14.0940198898,0.364219665527
1531943931015886024,4297,1531943931015035857,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.32389187813,-14.0747699738,0.379982054234
1531943931115232750,4298,1531943931114663668,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.23645925522,-13.9862756729,0.441160351038
1531943931195164802,4299,1531943931194338859,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.14341545105,-13.9187345505,0.519675731659
1531943931243575395,4300,1531943931243316678,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.09130692482,-13.8894367218,0.55915248394
1531943931291920580,4301,1531943931288398218,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,2.04052114487,-13.8646478653,0.597491025925
1531943931335561111,4302,1531943931332557367,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.98592960835,-13.8424816132,0.634489774704
1531943931392700092,4303,1531943931390840624,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.86842727661,-13.8071670532,0.701081633568
1531943931415820712,4304,1531943931411219640,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.83645200729,-13.7988491058,0.721406817436
1531943931455431525,4305,1531943931454892075,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.77594316006,-13.7863578796,0.756404340267
1531943931490333973,4306,1531943931487259317,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.71195065975,-13.7738790512,0.808163106441
1531943931568892695,4307,1531943931565841847,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.61018824577,-13.7581548691,0.895966053009
1531943931614504437,4308,1531943931610340897,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.54158115387,-13.7484741211,0.94618242979
1531943931657583438,4309,1531943931656792087,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.43501746655,-13.7432441711,1.02406001091
1531943931755471557,4310,1531943931754117011,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.25206530094,-13.7340717316,1.17081463337
1531943931826685940,4311,1531943931825242276,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.13253986835,-13.7317838669,1.2524125576
1531943931859940533,4312,1531943931858925312,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,1.05473637581,-13.7368135452,1.28791022301
1531943931918898759,4313,1531943931917760243,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,0.930608987808,-13.7447309494,1.36055636406
1531943931937546338,4314,1531943931936004370,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,0.885830700397,-13.747587204,1.37803328037
1531943932016136388,4315,1531943932015496427,NED,5,-3.00000010611e-06,-16.0,-3.67394031065e-22,0.712871432304,-13.7623100281,1.49175083637
