time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.location,.serial_number
2018/07/18/15:58:34.143717,6925,1531943914,143192086,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.173475,6926,1531943914,173270834,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.207648,6927,1531943914,201996093,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.265645,6928,1531943914,265369299,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.307210,6929,1531943914,306879508,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.359531,6930,1531943914,357946062,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.391094,6931,1531943914,390667758,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.462252,6932,1531943914,461948879,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.552673,6933,1531943914,550950929,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.565517,6934,1531943914,565190072,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.606831,6935,1531943914,605635461,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.634109,6936,1531943914,633787638,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.686682,6937,1531943914,686214145,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.729723,6938,1531943914,729129043,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.805027,6939,1531943914,802879898,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.824812,6940,1531943914,823078176,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.863092,6941,1531943914,862693206,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.914919,6942,1531943914,914320234,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:34.963604,6943,1531943914,962569475,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.009812,6944,1531943915,9304716,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.091648,6945,1531943915,90979070,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.131657,6946,1531943915,131080111,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.193646,6947,1531943915,193336050,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.216053,6948,1531943915,215405572,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.284046,6949,1531943915,283668262,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.324167,6950,1531943915,323567385,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.395143,6951,1531943915,394814203,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.438394,6952,1531943915,437947244,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.460961,6953,1531943915,460671575,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.549125,6954,1531943915,543843545,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.600559,6955,1531943915,595472942,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.635643,6956,1531943915,634609769,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.705842,6957,1531943915,705386160,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.740193,6958,1531943915,737014332,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.783063,6959,1531943915,782631026,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.816364,6960,1531943915,816022667,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.847614,6961,1531943915,846833664,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.947696,6962,1531943915,946843052,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:35.976623,6963,1531943915,975546680,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.066054,6964,1531943916,65752943,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.084987,6965,1531943916,84766179,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.111400,6966,1531943916,111216903,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.155308,6967,1531943916,154980881,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.202698,6968,1531943916,201497405,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.256458,6969,1531943916,256278929,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.295996,6970,1531943916,295631819,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.358593,6971,1531943916,358339754,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.404690,6972,1531943916,404272284,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.454360,6973,1531943916,454166149,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.485646,6974,1531943916,485323542,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.559487,6975,1531943916,552398598,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.593860,6976,1531943916,593630827,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.631046,6977,1531943916,630517823,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.666901,6978,1531943916,665470472,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.734509,6979,1531943916,729622871,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.810892,6980,1531943916,810621714,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.839217,6981,1531943916,838930370,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.875917,6982,1531943916,870484303,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.886434,6983,1531943916,886205798,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.961847,6984,1531943916,961561757,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:36.996692,6985,1531943916,996524390,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.060730,6986,1531943917,60124348,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.112185,6987,1531943917,111714706,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.166777,6988,1531943917,166157898,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.202773,6989,1531943917,202484837,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.269590,6990,1531943917,268570304,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.284953,6991,1531943917,284514517,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.368975,6992,1531943917,368754093,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.413218,6993,1531943917,412852532,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.456514,6994,1531943917,455983910,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.476815,6995,1531943917,476634664,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.507466,6996,1531943917,506441737,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.590552,6997,1531943917,590319013,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.644536,6998,1531943917,644046821,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.705006,6999,1531943917,699262165,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.712315,7000,1531943917,712062155,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.819580,7001,1531943917,819240110,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.842906,7002,1531943917,841146755,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.884055,7003,1531943917,879521479,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.915421,7004,1531943917,914965067,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.940218,7005,1531943917,938758892,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:37.978902,7006,1531943917,978649888,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.039317,7007,1531943918,34504681,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.067688,7008,1531943918,66336788,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.126660,7009,1531943918,126319634,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.186584,7010,1531943918,186004050,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.220511,7011,1531943918,218400439,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.285313,7012,1531943918,284685361,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.304461,7013,1531943918,304254335,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.373314,7014,1531943918,373142173,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.449306,7015,1531943918,449041744,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.489564,7016,1531943918,485868550,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.504700,7017,1531943918,504407071,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.561389,7018,1531943918,553801678,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.583209,7019,1531943918,582658201,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.660251,7020,1531943918,659424098,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.688175,7021,1531943918,688035536,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.727003,7022,1531943918,726507827,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.781354,7023,1531943918,780882637,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.841201,7024,1531943918,840770507,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.884701,7025,1531943918,882869608,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:38.932899,7026,1531943918,932520116,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.030998,7027,1531943919,30628601,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.080203,7028,1531943919,79717932,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.105584,7029,1531943919,104951006,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.193316,7030,1531943919,193040527,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.209563,7031,1531943919,208247500,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.258588,7032,1531943919,258353428,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.333769,7033,1531943919,333192275,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.374444,7034,1531943919,374245820,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.400313,7035,1531943919,399994760,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.468235,7036,1531943919,468038832,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.509448,7037,1531943919,504972996,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.573045,7038,1531943919,571575164,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.606332,7039,1531943919,605969899,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.704382,7040,1531943919,704095633,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.724059,7041,1531943919,723490338,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.758351,7042,1531943919,755811080,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.783649,7043,1531943919,783332705,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.872053,7044,1531943919,871827598,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.907962,7045,1531943919,906032800,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:39.972046,7046,1531943919,971658946,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.012151,7047,1531943920,10281316,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.058750,7048,1531943920,58193540,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.103497,7049,1531943920,103148932,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.192529,7050,1531943920,192337899,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.233511,7051,1531943920,233208822,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.282683,7052,1531943920,282465511,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.306008,7053,1531943920,305739055,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.371767,7054,1531943920,366772482,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.431814,7055,1531943920,431311312,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.477728,7056,1531943920,476982856,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.569616,7057,1531943920,569049808,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.583797,7058,1531943920,581566314,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.590064,7059,1531943920,589738099,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.630904,7060,1531943920,630639198,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.738909,7061,1531943920,738278528,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.776984,7062,1531943920,776500903,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.805993,7063,1531943920,805562512,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.884794,7064,1531943920,882923510,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.928462,7065,1531943920,927998804,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:40.992052,7066,1531943920,991772522,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.023132,7067,1531943921,22620129,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.084791,7068,1531943921,81896168,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.102835,7069,1531943921,102395853,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.182170,7070,1531943921,181929372,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.245693,7071,1531943921,244740861,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.286869,7072,1531943921,285582153,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.332066,7073,1531943921,331730108,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.374783,7074,1531943921,373986201,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.422295,7075,1531943921,421940921,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.491303,7076,1531943921,490668731,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.533653,7077,1531943921,533315764,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.623971,7078,1531943921,623284084,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.636400,7079,1531943921,635789070,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.692133,7080,1531943921,691427164,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.725687,7081,1531943921,725377746,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.797026,7082,1531943921,796690616,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.804701,7083,1531943921,804528452,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.872613,7084,1531943921,871809846,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.915188,7085,1531943921,912214951,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.958403,7086,1531943921,958084797,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:41.991276,7087,1531943921,990849855,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.041431,7088,1531943922,40570189,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.095145,7089,1531943922,94786250,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.125995,7090,1531943922,125545442,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.195788,7091,1531943922,195621591,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.222281,7092,1531943922,222002590,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.303804,7093,1531943922,303592567,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.337721,7094,1531943922,337466798,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.386627,7095,1531943922,386202726,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.425270,7096,1531943922,425013032,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.462869,7097,1531943922,462013534,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.539789,7098,1531943922,539409956,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.573179,7099,1531943922,571938633,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.609550,7100,1531943922,609367546,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.663528,7101,1531943922,662794464,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.725107,7102,1531943922,724741452,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.795565,7103,1531943922,795247676,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.839590,7104,1531943922,839061768,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.881624,7105,1531943922,871242353,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.925058,7106,1531943922,924438362,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:42.996666,7107,1531943922,989491684,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.023856,7108,1531943923,23498329,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.083001,7109,1531943923,82385446,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.110090,7110,1531943923,109880353,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.189135,7111,1531943923,186082101,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.230048,7112,1531943923,229730404,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.284728,7113,1531943923,284224064,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.358536,7114,1531943923,354709105,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.394052,7115,1531943923,393857071,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.431113,7116,1531943923,430880741,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.499958,7117,1531943923,499093230,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.507805,7118,1531943923,507048185,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
2018/07/18/15:58:43.589655,7119,1531943923,589468491,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,True,(),,
